,p value
PAOX,0.800565189
UBR1,0.026973623
FCSK,0.307630286
MLKL,0.695283966
ACSF3,0.128516469
WDR90,0.327915501
EME2,0.227454513
NLRC3,0.132161213
NSMCE1,0.646131109
ZNF48,0.996566751
ZNF627,0.018809687
ZNF585A,0.976907208
U2AF1L4,0.908574457
NIBAN3,0.288525768
FAM76A,0.914620085
TMEM201,0.525750703
FAAP20,0.687588448
CC2D1B,0.343783114
NBPF11,0.757570342
TXLNA,0.91159423
KRTCAP2,0.807829407
CRTC2,0.257001635
APOBEC3F,0.495350692
TET3,0.765107951
PIKFYVE,0.503596048
LIPH,0.008459387
ARL13B,0.542232043
RPL22L1,0.315068137
FBXO45,0.180651587
CENPV,0.594466362
FLCN,0.41558974
PLD6,0.676861697
ARHGAP27,0.216315051
CENPX,0.781942794
LRRC45,0.363834894
SLC39A11,0.97747561
TRIM65,0.808855448
UNC13D,0.080440614
RAB12,0.951396827
ZNF584,0.600185871
HACD2,0.524860551
STT3B,0.124783419
PDE12,0.364643213
DENND6A,0.364903052
C4orf46,0.42300107
TMEM154,0.538625244
SMIM14,0.711171608
RWDD4,0.734392804
PRIMPOL,0.121615178
CCDC125,0.980091401
ADCK5,0.374837084
TUBB,0.995956389
R3HCC1,0.21435844
ERICH5,0.389145342
TMEM268,0.804558494
NAIF1,0.906044806
SUSD3,0.28086072
SLC25A43,0.507780974
INTS6L,0.532072016
VMA21,0.135395784
ANO5,0.933981193
HIPK1,0.862507501
MTLN,0.152501011
C2orf69,0.280020493
DIPK2A,0.830163565
SENP5,0.561263861
USF3,0.519838881
DHRSX,0.885314423
SAMD9L,0.927562384
USP12,0.688346641
MTIF3,0.742567719
MED19,0.472952045
TYSND1,0.467680549
CCNY,0.963431862
HYLS1,0.317650361
TMEM218,0.523401794
SLC37A2,0.910026507
TBCEL,0.169951767
MRPL21,0.61330303
MPEG1,0.736032838
PATL1,0.181156489
CYB561A3,0.927434458
DDIAS,0.874704966
LTO1,0.451387735
SKA1,0.549572403
RPLP0P6,0.767752151
LOC220729,0.771947411
CBWD5,0.888458093
RPSAP15,0.818826334
WAC-AS1,0.072755472
ZEB1-AS1,0.395652483
MARCHF8,0.708705006
HNRNPA3,0.833519271
REEP3,0.675580786
JMJD1C,0.167252071
NSUN6,0.945096309
ARL5B,0.084828062
HNRNPUL2,0.133036464
ALKBH3,0.461440682
EEF1AKMT1,0.554675285
SKA3,0.72676125
MICU2,0.599633294
SPATA13,0.269875184
ADGRG5,0.963048363
NT5DC1,0.724564819
ZUP1,0.194689618
OARD1,0.689861093
FGD2,0.754666481
C6orf89,0.204409301
SMIM29,0.78051315
LEMD2,0.861410909
ZBTB9,0.492705486
C6orf136,0.138414395
RANP1,0.282045071
KDM1B,0.587762201
PHACTR1,0.712766544
SMIM13,0.289609511
ZSCAN25,0.342975017
FAM200A,0.650761433
TWISTNB,0.943815832
EEF1A1P6,0.203594793
PPP1R35,0.711269161
BRAT1,0.225832413
FOXK1,0.481720061
DAGLB,0.741579324
CCZ1B,0.38321078
TMED4,0.303421567
RSBN1L,0.898455963
LRWD1,0.478707845
FAM185A,0.335294299
KCTD20,0.160356028
ZNRF2,0.855471494
CNPY4,0.363789538
TXLNGY,0.959837505
CNOT6L,0.304006045
CDC26,0.828713829
IKBKGP1,0.584580595
RNASEH1,0.896879621
CKS1BP2,0.707515415
CKS1BP3,0.639551096
YWHAQP2,0.68419036
UBE2SP1,0.66059177
POLR2J2,0.409449272
TMEM9,0.996255246
NEIL2,0.195530756
CUTALP,0.220070894
PRR14L,0.162358871
RICTOR,0.984125607
ZBTB38,0.829336246
SLC25A30,0.989461043
LCLAT1,0.420388664
GPATCH11,0.596181524
MMS22L,0.775759604
WASHC2C,0.323741893
CERS6,0.595718678
ZDHHC20,0.535009484
YTHDF3,0.312883704
RALGAPA1,0.446759533
KCTD13,0.457957922
EHBP1L1,0.867313511
FBXO33,0.446240437
RNF169,0.414919731
LCORL,0.304779521
ZDHHC24,0.770510913
MCM9,0.176562973
LPCAT4,0.563449317
NUDT8,0.791313078
TMEM256,0.359585748
RPL9P8,0.281991837
TMCO4,0.502128753
MCOLN2,0.62606366
ZNF718,0.963498286
ELMOD2,0.206449971
TCTEX1D2,0.576595948
C19orf38,0.142884165
SDHAP1,0.906815018
CNEP1R1,0.929909774
PAN3,0.351339655
NAPSB,0.535727465
EML3,0.549627445
MFSD8,0.475639031
LYSMD2,0.663849065
ARHGAP30,0.583781601
GCSAM,0.176393371
RNF214,0.242605648
SHPRH,0.723629426
TAB3,0.506169344
FAM133B,0.764355567
SVIP,0.481022648
NCR3,0.465171692
SGMS1,0.368959941
ASPM,0.997877859
BOD1L1,0.154816519
IL4I1,0.575868123
NSUN5P2,0.280712835
TIPRL,0.435243698
BRD3OS,0.089195663
RNU12,0.559583596
SELENOH,0.336291822
EIF1AXP1,0.767249576
POC1B,0.6391629
FUOM,0.919049577
STK32C,0.576866185
BLOC1S2,0.094314056
SLC25A45,0.577342145
NEAT1,0.524649853
TMEM80,0.752722556
CCDC88B,0.880973238
TTC9C,0.446082055
ZNF740,0.813125941
RASSF3,0.604770348
ANKRD52,0.727200339
HECTD4,0.360362266
GATC,0.537480315
CHAMP1,0.945661698
SLC46A3,0.590247418
LINC01588,0.458475389
UBE2L1,0.073652753
TMED8,0.593360288
SNHG10,0.067239534
FAM177A1,0.240405236
TEDC1,0.321772779
LINC00926,0.75811193
LOC283710,0.932708831
FAM98B,0.433296334
HERC2P3,0.88322643
NOMO2,0.447743428
PGP,0.671474351
C16orf54,0.614312043
INO80E,0.540355204
LOC283922,0.140465537
C16orf91,0.339183481
TSEN54,0.591110641
UBALD2,0.141183822
CCDC57,0.568946592
HEXD,0.276121528
C17orf58,0.639158489
KANSL1,0.17635236
NEK8,0.416870774
PIGW,0.291858407
CISD3,0.755513357
TMEM102,0.770439294
NDUFAF8,0.264322518
KCTD1,0.839794802
ZADH2,0.132806115
ZNF776,0.112513296
ZNF780A,0.174815971
PPP1R37,0.248864312
EMC10,0.694525501
ZNF841,0.107597932
RPL10P16,0.033943417
WDR62,0.315827654
SLC25A42,0.054036686
ZNF875,0.267765669
NBPF15,0.921391767
FAM102B,0.766121896
FRG1BP,0.815266852
RPL13AP7,0.045462903
RNF149,0.969555457
RPL18AP6,0.587827757
LOC285074,0.365502681
IAH1,0.252537808
FAM126B,0.610535609
RPL10P6,0.113516664
EOGT,0.347516102
C3orf38,0.869737413
ZNF621,0.544411134
RABL3,0.209374921
CCDC66,0.25103631
TCAIM,0.343871626
SUMF1,0.267589967
RPUSD3,0.675012294
PRRT3,0.393070735
DPH3,0.10000876
TPRG1,0.974473428
CYP4V2,0.107981449
COX18,0.191019275
FRYL,0.780304038
RELL2,0.046898293
C5orf51,0.071147477
SREK1IP1,0.66349672
CEP57L1,0.445261575
LY86-AS1,0.581386116
RPL39P3,0.085684445
COX6A1P2,0.407795842
RPL7L1,0.925860931
SNHG15,0.219419161
ZNF775,0.368144109
LINC00996,0.009782646
ZNF789,0.84424539
NSMCE2,0.611175348
ZNF252P,0.193140177
PAXX,0.846275347
TPRN,0.876392806
FAM78A,0.057208698
ATP11C,0.615415619
RPS2P55,0.670647057
YIPF6,0.845319081
FAM3C2,0.612629829
FIRRE,0.731434058
TMSB15B,0.652121033
P2RY8,0.716014749
LIN9,0.894449356
TRIM59,0.979350796
NOP14-AS1,0.443436257
DHRS4L2,0.591400867
H2AC21,0.489793543
DDX51,0.021204173
RPL3P4,0.621143648
RPL7AP6,0.647809155
MMAB,0.41717785
H3C15,0.55975888
UBAC2,0.468225587
H2BU2P,0.516366937
H2BP1,0.363707619
ANO9,0.405061882
CCDC84,0.659742726
ANKRD13D,0.273933779
LINC01089,0.111710519
PKD1P1,0.120725202
RAB43,0.680379131
JMJD8,0.715793046
METTL2A,0.616358338
ASB16-AS1,0.851580352
OXLD1,0.617621166
CCDC137,0.481558822
ARL16,0.980372782
MSL1,0.392548165
LINC00667,0.833290545
ZNF260,0.930481511
C1orf174,0.144076676
KLHL17,0.19576734
ZBTB8OS,0.884325779
SPOPL,0.527325599
EIF3FP3,0.515170143
LOC339803,0.267422021
C2orf74,0.412161649
ZC3H12D,0.791797445
ZNF680,0.718747198
TSPAN33,0.643758122
AGBL3,0.294465605
ZDHHC21,0.284299274
CA5BP1,0.605857463
HMX3,0.946162516
ATXN1L,0.517877343
CCDC18,0.212135577
FAM174A,0.389111453
MTX3,0.761658386
MACC1,0.391366735
KIF24,0.886073514
TUBB2B,0.13443835
SLC35B2,0.692282197
SERINC2,0.777880948
GATD1,0.339370775
CTU2,0.418420401
SKA2,0.616629316
MCRIP1,0.705261447
C22orf34,0.662798299
GEN1,0.17186518
WDR53,0.24936258
NUP43,0.480317258
ZNF429,0.231134744
RAMACL,0.166326072
ANKRD37,0.007848957
RFLNB,0.659395349
IRF2BP2,0.842319489
GSTK1,0.338772408
NDUFS7,0.07860351
NHLRC2,0.672835478
GALNT18,0.158812543
FAM111B,0.800294983
TMEM179B,0.946458946
TBC1D10C,0.121131173
LOC374443,0.182837903
TEX9,0.501263606
ZNF710,0.061235713
HDDC3,0.515574708
WASH3P,0.92927584
WASH4P,0.709151808
ATP9B,0.960962901
TMEM205,0.950641968
ZNF773,0.984343701
SVBP,0.890592405
SFT2D2,0.119836844
MIA3,0.40558092
PI4KAP2,0.710002307
ANKRD36,0.660497984
WASH2P,0.593994768
STIMATE,0.056245429
NRROS,0.360851405
C5orf34,0.457676794
PTAR1,0.279169599
ERCC6L2,0.394574447
SWI5,0.183718957
AGRN,0.807822823
RN7SL2,0.226173592
RN7SL3,0.29326409
CENPS,0.575532852
LINC-PINT,0.660263651
MALAT1,0.82272069
PSMA3-AS1,0.000725237
SNHG5,0.512412098
RPL29P4,0.512519198
CENPW,0.391932807
CEP85L,0.428241356
SLC7A5P2,0.896895225
C6orf120,0.699103613
NSUN4,0.1490929
TMEM189,0.000521557
WASHC2A,0.051929783
GVINP1,0.367827367
RPL21P97,0.393816177
RPL13AP20,0.022984608
RPSAP12,0.972806729
C12orf75,0.390759485
KMT5A,0.272652812
NHLRC3,0.37610434
IGHV1OR15-1,0.870574221
C16orf87,0.674787331
HNRNPA1P7,0.061202409
SCIMP,0.726917912
RPL13P12,0.139754685
RPS7P1,0.198443364
RPL7AP66,0.747930333
ZNF788P,0.303594848
CLEC17A,0.856371011
RPSAP58,0.862126937
ZNF790,0.10552213
ZNF808,0.189331435
ZNF761,0.637329162
ZNF324B,0.422851873
DIPK1A,0.334274614
COA6,0.837084833
SMIM26,0.485133226
SNHG17,0.241547129
LOC388955,0.273266571
BOLA3,0.969274482
C2orf68,0.618571006
RPS27P4,0.014015694
ARMC10P1,0.503935363
SETP14,0.971820269
SMIM20,0.955412488
BEND4,0.369087571
RPL10P9,0.105817237
PSMG4,0.597977246
RPL27AP6,0.051932941
GTF2IRD2B,0.459225235
CCZ1P-OR7E38P,0.523025728
LAMTOR4,0.527087309
RPSAP47,0.906576995
HNRNPA1P4,0.022916863
RBM12B,0.870776309
LOC389906,0.604660144
RPL18AP3,0.244279935
CCL3P1,0.876122085
NUDT19,0.133162938
PINLYP,0.107167483
PTRHD1,0.612368701
RPS15AP17,0.013038944
RPS26P6,0.523975684
TCEA1P2,0.019705641
FAM102A,0.166590701
MYO18A,0.340920433
NPM1P25,0.449309763
EEF1AKMT2,0.844620126
PCNX3,0.907198938
TUBAP2,0.634419829
SNX19,0.067527638
LINC00938,0.492059462
C12orf76,0.470638511
RPS26P47,0.471056127
HERC2P2,0.023225641
ST20,0.283005862
FAM174B,0.601997925
KNOP1,0.182784508
MED11,0.996334964
GRAPL,0.117165649
LINC00909,0.376339142
LGALS17A,0.098064266
ZNF880,0.46332857
ZNF772,0.516967456
NBPF9,0.447593121
CHCHD10,0.480057207
LINC02245,0.471606211
RPS15P4,0.75052058
C4orf48,0.245303692
C4orf3,0.945806347
RPS25P6,0.565626335
EIF4HP1,0.377816766
SMIM30,0.881760408
RBIS,0.702499606
TOMM5,0.918701161
RPL23AP2,0.25714033
SRRD,0.32628264
RPS3AP21,0.039865719
PLPP6,0.375257339
DENND10,0.549839226
ANKHD1-EIF4EBP3,0.258558761
MIR142,0.635487861
MIR25,0.729602889
MIR7-1,0.596220362
MIR17HG,0.187589356
NOMO3,0.520331358
CCL3L3,0.877563712
AGAP6,0.910284035
IDNK,0.981108715
HCG18,0.059244566
DENND6B,0.702486184
C8orf82,0.669355348
PIM3,0.286009712
PPIAP31,0.493868237
RPS3AP5,0.084892398
TMEM41B,0.753474747
RPS12P22,0.506984644
DDX12P,0.687115478
ALG11,0.691803056
MZT1,0.067474958
CCDC88C,0.307781642
HERC2P9,0.303096197
GOLGA8B,0.56545318
EIF2AK4,0.725775397
UBL7-AS1,0.812148133
SMG1P2,0.813419079
RAB43P1,0.23842764
RNASEK,0.261696786
SUZ12P1,0.446246988
NPEPPSP1,0.765461029
ZNF506,0.885362005
ZNF724,0.582200344
PRR13P5,0.162828809
MICOS10,0.810337197
EEF1A1P11,0.189571299
H3-2,0.200113007
H2BC18,0.291247755
ODF3B,0.417023387
H3P6,0.491243198
THUMPD3-AS1,0.488320618
SMIM4,0.759755294
MTHFD2L,0.488368702
RPL26P19,0.296682184
IRF1-AS1,0.468991236
RPLP0P9,0.981511753
RNF216P1,0.724763333
PMS2CL,0.457496429
GPX1P1,0.720841625
PGAM4,0.239498801
ZFAS1,0.394971616
SERBP1P5,0.249817071
STAG3L3,0.884040296
STAG3L2,0.996570424
TECRP1,0.289621314
CBWD3,0.471326682
PALM2AKAP2,0.897550857
GIMAP6,0.652708249
COA5,0.212230567
GS1-124K5.11,0.219616804
CISD2,0.354438393
RBMXL1,0.349832208
CHAC2,0.394271982
CXorf40B,0.636041733
SLX1A,0.93615801
POLR2J3,0.623133527
UBA6-AS1,0.278796247
NBDY,0.296220567
ATXN7L3B,0.344529316
BOLA2,0.512118605
PEF1,0.80742961
FAM72C,0.652002226
H4C15,0.283974104
DHFRP1,0.768611849
SNORA6,0.575309733
SNORA10,0.430519208
SNORD101,0.688296515
SNORD100,0.643955037
SNORA33,0.454979865
SNORD16,0.108893198
SNORD18A,0.261853748
SNORD18B,0.324916045
SNORD18C,0.408190884
SMG1P5,0.860976578
SNORD68,0.797239426
LOC606724,0.732078292
LOC613266,0.23877534
SCARNA9,0.601783083
SNORD74,0.027205042
SNORA27,0.706263556
SNORA21,0.920543195
SNORA3A,0.803816704
SNORA7A,0.048270496
SNORA52,0.3723352
SNORD2,0.413368449
SNORA4,0.783176629
SNORA41,0.367955224
SNORD95,0.157290453
SNORD96A,0.641014656
RPL21P19,0.066243054
SMG1P1,0.699800261
SNHG6,0.774282203
SNORD87,0.297008486
LOC642502,0.270349113
RPSAP54,0.563063991
HNRNPA1P48,0.011995318
RPL6P10,0.851153219
CERNA2,0.724814932
FLVCR1-DT,0.057831208
LOC642969,0.558813194
SMIM15,0.425933152
HSPD1P1,0.583877032
RPS27AP16,0.804778793
RPL29P26,0.059665822
LOC643576,0.651039657
HMGN2P4,0.628843825
RAP1BL,0.58697062
ZFP62,0.072532523
HMGN2P6,0.514370879
EIF4BP7,0.270459251
CBWD6,0.94341187
HNRNPA1P12,0.165801211
SDHAF1,0.588691261
RPS26P8,0.552049858
RPS7P11,0.14694892
FAM83G,0.414437883
LINC01184,0.768485319
H3P16,0.369231742
RPS26P15,0.216697248
RPS3AP26,0.038921553
LOC645139,0.769447378
LSP1P5,0.857757431
HMGB1P6,0.899821911
RPL17P39,0.37440734
RPL6P27,0.218971799
RPL17P6,0.869466574
LOC645513,0.371142446
EIF4BP6,0.543896816
AK4P3,0.930888183
HNRNPA1P35,0.083810519
ANKRD36BP2,0.14507579
RPS28P4,0.276317343
RPS28P7,0.878381854
NAMPTP1,0.438359342
RPL6P19,0.148741569
EEF1A1P25,0.827257997
RPS15AP19,0.395247223
TPM3P8,0.782281708
EEF1B2P6,0.251347983
STMP1,0.72173404
RPL23AP42,0.355036198
RPL4P4,0.476457422
NORAD,0.981581381
RPL7P23,0.217508111
ANKRD33B,0.336698997
SNORA48,0.100873124
SNORD10,0.011705575
CASTOR1,0.663502273
LSM12P1,0.617179112
RPL21P53,0.184299888
RPSAP9,0.754157082
PPIAP22,0.471191067
SRP9P1,0.968572227
RPL15P3,0.735398872
GTF2H2B,0.776440753
LOC653303,0.948012994
KIAA0895L,0.56294095
ARMCX7P,0.055413226
NCF1,0.884626173
SORD2P,0.753099282
RRN3P2,0.616169439
WASH6P,0.418734939
HNRNPCP2,0.73850411
LOC653503,0.15289883
CBWD4P,0.162109215
GPR89A,0.737450682
SPCS2P4,0.114653907
PHLDB3,0.396489466
H3C13,0.755113669
WASH7P,0.416929836
PDPK2P,0.276803592
RPS23P8,0.304077817
TMEM183B,0.765083665
RPL21P93,0.645332161
RPL7P9,0.128799261
RPL21P119,0.285956345
MZT2A,0.543094742
RPS27P8,0.329791089
FAM72B,0.56789523
SNORA5A,0.259330856
SNORA8,0.340557258
SNORA75,0.078401449
SNORA13,0.012455416
LSP1P4,0.943222645
NME1-NME2,0.052392118
RPS27P3,0.16756731
PAX8-AS1,0.462503281
SNHG20,0.270403658
BOLA2B,0.413448714
NCF1B,0.931827567
NCF1C,0.586186865
HNRNPA1P10,0.048451733
SCARNA21,0.655366141
SCARNA2,0.587237258
SCARNA7,0.992160937
SCARNA13,0.052024892
SCARNA17,0.482998886
SCARNA22,0.59543344
SCARNA6,0.236317476
SCARNA1,0.06919886
SCARNA5,0.124243025
SCARNA12,0.344768757
SCARNA16,0.182512256
SNORA1,0.436332079
SNORA5C,0.739559118
SNORA7B,0.240952661
SNORA9,0.30839345
SNORA12,0.110906139
SNORA18,0.339409796
SNORA20,0.164378303
SNORA22,0.804310144
SNORA23,0.899599987
SNORA24,0.929119798
SNORA26,0.08340075
SNORA28,0.586085176
SNORA2C,0.309602959
SNORA37,0.000334915
SNORA38,0.994747085
SNORA40,0.692555725
SNORA17B,0.052512843
SNORA44,0.76355494
SNORA3B,0.385841647
SNORA47,0.966992454
SNORA49,0.025029983
SNORA50A,0.035656984
SNORA51,0.396602437
SNORA53,0.228728168
SNORA54,0.001496673
SNORA61,0.096925704
SNORA71C,0.708902041
SNORA71D,0.083479917
SNORA74B,0.396599156
SNORA50C,0.894465654
SNORA78,0.839232397
SNORA80A,0.041608172
SNORA81,0.201754376
SNORD1C,0.542956001
SNORA25,0.188974359
SNORD12,0.472166341
SNORA32,0.381315298
SNORD5,0.280520817
SNORA16A,0.949814523
SNORD6,0.350759944
SNORD13,0.664211166
SNORD45C,0.465118795
SNORD17,0.123375953
SNORD49B,0.336123282
SNORD50B,0.565465131
SNORD19,0.932339556
SNORD23,0.824193217
SNORD65,0.495134044
SNORD69,0.211843252
SCARNA10,0.033020588
SNORA57,0.035870838
SNORD75,0.695628682
SNORD76,0.707243297
SNORD77,0.369753701
SNORD78,0.595376246
SNORD84,0.071057176
SNORD88A,0.635555701
SNORD88B,0.2059382
SNORD88C,0.006024352
SNORD89,0.18878797
SNORD93,0.760841992
SNORD99,0.202527893
SNORD110,0.161618222
SNORD97,0.65800739
SNORD94,0.139342169
SNORD104,0.909654267
PPAN-P2RY11,0.950488936
MIR650,0.275752019
H2AC19,0.424825916
MIR663A,0.503347771
SNHG4,0.441055449
HMGN2P5,0.917342645
FAM156B,0.301305758
SDHAP2,0.788627667
MROH1,0.085831092
LINC02363,0.622410328
NUTM2A-AS1,0.331116911
D2HGDH,0.910022555
GTF2H2C,0.811119303
GUSBP1,0.046182352
DNLZ,0.58724168
SERF1B,0.858499461
RPL21P75,0.658805217
LOC728554,0.190351398
RPL15P7,0.47440946
SDHAP3,0.842477066
HMGN2P3,0.790642
FABP5P7,0.420868687
CDK11A,0.606896059
RPL13AP5,0.115376752
SLC35E2B,0.307130782
LOC728688,0.508139301
EIF3CL,0.643229491
NSFP1,0.109795431
LOC728825,0.211288441
FAM72D,0.681695223
HMGN1P36,0.686672851
ZNF736,0.985079535
RPS26P25,0.513308691
ZBED5-AS1,0.192185464
OIP5-AS1,0.147347792
LOC729086,0.889588726
RPS26P58,0.380033264
RPS13P2,0.166535818
LOC729317,0.929302981
NPM1P46,0.677599259
RPL36AP37,0.208658217
RPL21P16,0.322964128
CCDC61,0.449432002
FAM72A,0.148101833
HMGN2P41,0.754922279
LINC00847,0.345317316
LOC729683,0.764771008
TPI1P1,0.430208939
ZNF731P,0.788768835
UMAD1,0.452468808
CDC26P1,0.449027566
MORN2,0.917459487
BORCS8,0.995131269
LOC729998,0.44041202
RPSAP19,0.120740064
ZNF814,0.193444316
LOC730101,0.825664824
LOC730268,0.953402931
SNHG9,0.67102764
LUZP6,0.10889501
RELL1,0.178513522
SNORD3A,0.397974082
SNORD3B-2,0.978230295
SNORD3C,0.45769925
SNORD3D,0.59836187
UQCC3,0.856812572
TRV-AAC3-1,0.266274471
TRY-GTA7-1,0.301735525
SNORD116-18,0.25646752
SNORD116-20,0.486139366
SNORD116-21,0.944785705
HMGN1P4,0.256247838
DDTL,0.373509163
GUSBP9,0.187861677
SNHG8,0.676238332
GTF2IP4,0.932099429
POM121C,0.773319958
PMS2P7,0.265104111
MCTS2P,0.716175311
SNORD125,0.282860888
SNORD19B,0.406626052
SNORD105B,0.199531365
SNORD12B,0.66734839
SNORD58C,0.211281423
SNORA84,0.218240859
SNORA38B,0.21848528
C8orf88,0.818114729
RPL15P5,0.029648009
SUMO2P17,0.473782354
UQCRFS1P1,0.607127331
OST4,0.584151402
EIF4BP3,0.142859802
VPS9D1-AS1,0.775564712
LOC100129034,0.56860195
SMIM10L1,0.44514582
MSTO2P,0.732375606
MIR193BHG,0.88778627
RPS27P19,0.732455242
LOC100129917,0.359544383
RPS24P19,0.128878825
LOC100130394,0.229869337
RPL12P16,0.268372981
HMGB1P10,0.57784545
RPS2P5,0.074399843
LOC100130744,0.949751602
RPL7P32,0.176281634
RPL38P4,0.650591502
ZNF316,0.840377978
TNRC6C-AS1,0.894587935
TSTD1,0.525489711
RPL21P28,0.903614071
PNRC2P1,0.549726355
CCDC18-AS1,0.318295225
EIF4EP2,0.249326425
RPL29P11,0.175133836
USP30-AS1,0.517175046
PET100,0.913737535
ZNF717,0.100278972
RPS18P5,0.443809889
TUBB2BP1,0.133509314
NPIPB5,0.145919462
TEKT4P2,0.501791897
CLUHP3,0.711288277
FRG1HP,0.279766802
LOC100132644,0.441064691
RPL17P7,0.662553463
TEN1,0.030393761
UPK3BL1,0.575008786
JMJD7,0.290241112
RNU4ATAC,0.935262305
SCARNA9L,0.905356686
RNA5S6,0.590733082
EPOP,0.334571888
TOMM6,0.60694109
TRH-GTG1-7,0.484290372
TRH-GTG1-5,0.899831085
TRH-GTG1-8,0.25414217
TRH-GTG1-1,0.532321456
TRV-TAC1-1,0.264301757
TRY-GTA5-5,0.793652104
TRN-GTT7-1,0.794336559
TRG-TCC2-6,0.324640801
TRE-CTC1-5,0.38517714
TRY-GTA2-1,0.999984702
TRL-TAG3-1,0.385323094
TRA-CGC4-1,0.324865054
TRN-GTT2-4,0.684985223
TRH-GTG1-9,0.669928748
TRA-TGC5-1,0.594794591
TRL-TAA4-1,0.578517573
TRI-AAT2-1,0.929306445
TRS-AGA2-2,0.523442894
TRT-CGT2-1,0.858015504
TRL-CAG2-2,0.23304201
TRE-CTC1-2,0.775629952
TRA-AGC7-1,0.186851574
TRK-CTT2-4,0.391261418
TRK-CTT3-1,0.455227386
TRK-TTT3-1,0.299079434
TRN-GTT3-2,0.999261224
TRL-CAG2-1,0.205289771
TRI-TAT2-3,0.668256654
TRQ-TTG2-1,0.862013735
TRV-CAC8-1,0.633197002
TRL-TAG2-1,0.95602112
TRS-GCT1-1,0.444261044
TRR-CCT3-1,0.34712953
TRH-GTG1-4,0.851372144
TRQ-CTG6-1,0.667556539
TRS-GCT6-1,0.798254816
TRS-GCT4-2,0.064479529
TRD-GTC2-2,0.218205275
TRK-TTT5-1,0.469326203
TRT-CGT4-1,0.860150322
TRE-CTC1-4,0.849218381
TRS-TGA1-1,0.505553296
TRP-TGG1-1,0.87043266
TRM-CAT5-1,0.368284749
TRH-GTG1-3,0.921076475
TRI-AAT5-3,0.990770575
TRT-AGT2-1,0.232579159
TRN-GTT3-1,0.960751286
TRQ-CTG5-1,0.027135122
TRS-GCT4-3,0.391386015
TRA-TGC4-1,0.498031711
TRV-TAC3-1,0.744112169
TRD-GTC2-10,0.46645748
TRE-CTC1-3,0.718136169
TRK-CTT2-2,0.716178238
TRY-GTA4-1,0.053059403
TRC-GCA14-1,0.349385472
TRY-GTA5-1,0.217827199
TRT-AGT5-1,0.927136098
RPS24P8,0.04816223
RPS14P1,0.463143443
RPS10P19,0.35976959
RPS20P35,0.300159183
RPL36AP42,0.06921521
SMG1P3,0.563838131
MEF2B,0.703438996
CMC4,0.793374538
GUSBP13,0.453788928
WASHC1,0.951713607
EML2-AS1,0.728688921
HSPA8P8,0.806172607
RPL13AP25,0.333455842
TIMM23,0.66915771
SLC9A3-AS1,0.783544397
NPIPA5,0.958344104
WHAMMP1,0.930954365
WASH8P,0.730886362
LOC100288798,0.063810775
B3GNT10,0.038286379
ATP2A1-AS1,0.573481897
COX20P2,0.956956746
ZNF783,0.832376759
ZNF587B,0.381289654
LOC100294145,0.460609282
MIR1204,0.42258771
MIR1291,0.299463528
MIR1281,0.05472341
MIR1304,0.926089114
SNORA80B,0.355318469
PET117,0.234255216
LOC100310756,0.71444203
GCSHP5,0.304735431
ZBED6,0.562238197
LOC100419583,0.532531314
LOC100419896,0.892640944
GDI2P2,0.74801059
LOC100420464,0.841717246
EEF1A1P19,0.0259086
LOC100421819,0.758382621
NPM1P27,0.872524021
SMG1P6,0.829285444
IGLL5,0.413873119
MTRNR2L1,0.796692524
MTRNR2L2,0.04460501
MTRNR2L8,0.04516153
MTRNR2L9,0.040255884
THAP9-AS1,0.069891612
MIR3916,0.294646094
BANF1P3,0.226028944
SNHG21,0.151386682
FGD5-AS1,0.747264396
ITGB2-AS1,0.659934426
RPARP-AS1,0.194590745
CARD8-AS1,0.201454134
CEBPZOS,0.697705255
RNASEH1-AS1,0.381215036
ARL17B,0.138189786
LOC100506098,0.50166103
LOC100506100,0.821730358
TMEM35B,0.661323869
RAB30-DT,0.523744996
LOC100506302,0.246144084
OTUD6B-AS1,0.320338905
C16orf95,0.125141588
NRAV,0.425338518
EBLN3P,0.477314412
NUP50-DT,0.634460511
TSPOAP1-AS1,0.65151261
GIHCG,0.879814165
LOC100507006,0.031874569
LINC02384,0.386805018
LINC01578,0.416068921
SNHG16,0.478914278
SNHG19,0.872774552
MINCR,0.411078656
MICA,0.618046658
PSMB8-AS1,0.357853127
SMG1P4,0.310706861
TRIM52-AS1,0.931581301
LINC02397,0.674919239
PPP1R14BP3,0.595378185
SLX1A-SULT1A3,0.933371539
SLX1B-SULT1A4,0.863015321
BLOC1S5-TXNDC5,0.499294501
RPL17-C18orf32,0.292133399
RNASEK-C17orf49,0.096011424
RPS10-NUDT3,0.246773104
COMMD3-BMI1,0.831020873
INO80B-WBP1,0.766766278
SLMO2-ATP5E,0.839813165
MIR4420,0.986151558
MIR4477B,0.510583238
MIR378I,0.245817051
MIR4538,0.650808139
MIR4539,0.585333629
MIR3064,0.869102639
MIR4521,0.611069845
MIR5047,0.823107636
MIR4537,0.723370731
MIR4442,0.229868189
LOC100630923,0.615112658
NNT-AS1,0.5235326
MIR5087,0.223474721
MIR5195,0.631721425
HEIH,0.980579025
PINK1-AS,0.368842931
DGUOK-AS1,0.961674435
NAALADL2-AS2,0.97668951
LINC01806,0.700270725
PYURF,0.955133017
LINC02446,0.584356162
FCF1P2,0.577188427
NUTM2B-AS1,0.382812966
MMP24OS,0.342396848
