,p value
EEF1A1P14,0.079699726
RPS16P5,0.502977669
RPL4P4,0.566118705
TEX22,0.985302667
VEZF1P1,0.019086769
CDC27P1,0.274064924
OCLNP1,0.392324122
NORAD,0.851828052
RPL7P23,0.464226727
PPP1R3G,0.513280946
EFL1P1,0.920055545
LOC648987,0.539147265
PRAMENP,0.180752402
DLGAP1-AS1,0.068238911
GAS6-AS1,0.870533918
RPS28P9,0.398413762
MIPEPP3,0.899086619
RPS2P12,0.388543847
ZNF192P1,0.543933039
MUC20P1,0.352741796
ANKRD33B,0.296340085
LOC652276,0.691020313
BTF3P5,0.197369606
SNORA48,0.099180423
SNORD10,0.014749074
CASTOR1,0.881221583
RPL21P98,0.792548619
GUSBP16,0.640586088
ZDHHC11B,0.943851979
FAM86FP,0.657906585
HNRNPA3P6,0.215198196
ZBTB8A,0.974285978
LSM12P1,0.401655783
RPL21P53,0.451653453
LOC653160,0.224922804
RPSAP9,0.869502315
HAUS6P1,0.296177034
GUSBP3,0.114166117
BTF3L4P2,0.507355296
TCAF1P1,0.416862593
PPIAP22,0.416362183
SRP9P1,0.913143497
RPL15P3,0.751754146
AGAP10P,0.429131307
GTF2H2B,0.790979663
AGAP7P,0.821714601
LOC653303,0.769469679
ASAH2B,0.167439071
KIAA0895L,0.544842979
FAM86B2,0.327004627
ARMCX7P,0.281977273
NCF1,0.864683761
SORD2P,0.765066318
RRN3P2,0.858579844
NAIPP4,0.960663165
WASH6P,0.403887256
PHC1P1,0.193986902
HNRNPCP2,0.745113825
SRGAP2C,0.935567724
MRPL45P2,0.239820478
RGPD3,0.294966975
LOC653503,0.079351857
CBWD4P,0.388882268
GPR89A,0.574041629
SPCS2P4,0.275129047
PHLDB3,0.514358901
H3C13,0.759527901
LOC653631,0.583440838
WASH7P,0.255618103
LYPLA2P1,0.042161443
TBC1D3P1-DHX40P1,0.074981357
PDPK2P,0.69519276
RPS23P8,0.352863999
TMEM183B,0.464268163
RPL21P93,0.99027446
TCAF2P1,0.114316846
LOC653698,0.864897196
RPL7P9,0.110295055
LOC653712,0.607035678
RPL21P119,0.521636515
TPM3P6,0.327984373
MZT2A,0.58330446
RPS27P8,0.665084488
FAM72B,0.484905819
ACTR3C,0.807607092
RPS10P15,0.485160086
SNORA5A,0.489210597
SNORA8,0.540775768
SNORA75,0.388286711
LSP1P4,0.681574887
LGALS9C,0.388230283
NME1-NME2,0.052383199
RPS27P3,0.328918945
PCNPP1,0.991156026
PAX8-AS1,0.569192946
SNHG20,0.11962766
FGF7P3,0.573872676
BOLA2B,0.531562683
NCF1B,0.734820334
NCF1C,0.457651741
MFF-DT,0.443333182
HNRNPA1P10,0.092374726
SCARNA21,0.631739044
SCARNA2,0.664246612
SCARNA7,0.978716821
SCARNA13,0.095650994
SCARNA17,0.790269018
SCARNA22,0.504554143
SCARNA6,0.339680856
SCARNA1,0.190839803
SCARNA5,0.151848442
SCARNA12,0.364972018
SCARNA16,0.328314343
SNORA1,0.205314579
SNORA5C,0.426589303
SNORA7B,0.460058127
SNORA9,0.589088979
SNORA12,0.197470512
SNORA18,0.777538025
SNORA22,0.762085933
SNORA23,0.808459441
SNORA24,0.808119841
SNORA26,0.064826844
SNORA28,0.976858928
SNORA2C,0.469510395
SNORA37,0.001913988
SNORA38,0.914696119
SNORA40,0.839661578
SNORA17B,0.125114458
SNORA44,0.36848801
SNORA3B,0.208659073
SNORA49,0.064329855
SNORA50A,0.174543867
SNORA51,0.14703875
SNORA53,0.275235767
SNORA54,0.004370304
SNORA61,0.200104383
SNORA71C,0.521698613
SNORA71D,0.158260972
SNORA74B,0.585868114
SNORA50C,0.949747026
SNORA78,0.606435059
SNORA80A,0.076170699
SNORA81,0.116841632
CD27-AS1,0.653646688
SNORA25,0.295720541
SNORD12,0.294297355
SNORA32,0.632079137
SNORD5,0.112688921
SNORA16A,0.605974703
SNORD13,0.80349376
SNORD45C,0.250119332
SNORD17,0.114342016
SNORD49B,0.22201482
SNORD50B,0.268210032
FAM86DP,0.906714684
SNORD65,0.290235758
SCARNA10,0.03847406
SNORA57,0.047700073
SNORD75,0.918616304
SNORD76,0.448639451
SNORD77,0.197441881
SNORD78,0.253785908
SNORD88B,0.110171544
SNORD88C,0.006078387
SNORD99,0.087242566
SNORD110,0.045077636
SNORD97,0.643360066
SNORD94,0.241060729
SNORD104,0.81286204
PPAN-P2RY11,0.929520876
MIR650,0.201657036
H2AC19,0.366213928
LHFPL3-AS2,0.294287364
MIR663A,0.464833523
SNHG4,0.307158107
LOC727751,0.566314194
ROCK1P1,0.245980349
HMGN2P5,0.977346766
RPS11P5,0.460675823
RGPD8,0.769296368
FAM156B,0.025513592
BMS1P16,0.239106497
SDHAP2,0.901673473
MROH1,0.226002838
SLC35E1P1,0.380845539
FAM133DP,0.042121868
NUTM2A,0.924394487
NUTM2D,0.242376942
LOC728138,0.902667219
RPL7AP70,0.134004241
LINC02363,0.556450682
NUTM2A-AS1,0.186967532
RPL36AP7,0.663429363
PI4KAP1,0.009999957
FAM157A,0.476597108
D2HGDH,0.970137559
FRG1-DT,0.433013388
GTF2H2C,0.854132841
EIF2S2P4,0.997625191
ARHGEF34P,0.37290679
LOC728392,0.992679119
TPI1P3,0.612075885
PARGP1,0.284795653
GUSBP1,0.061178961
LINC01137,0.623842799
PPIEL,0.10523566
BCRP6,0.885947252
RPL23AP21,0.45675792
LOC728485,0.662496751
DNLZ,0.50103579
SERF1B,0.597208033
RPL21P75,0.933960271
NAIPP2,0.866237825
DYNC1I2P1,0.75591629
RPS8P8,0.668110151
LOC728554,0.175090161
ENTPD1-AS1,0.550027361
C12orf73,0.360985913
RPL15P7,0.264645222
NAP1L4P1,0.688315753
SDHAP3,0.499388888
LOC728613,0.679391267
CCDC30,0.306801664
HMGN2P3,0.765266682
DHRS4L1,0.818978887
FABP5P7,0.303778503
CDK11A,0.671871352
RPL13AP5,0.193384057
SLC35E2B,0.325200072
LOC728673,0.741820192
LOC728688,0.412413527
EIF3CL,0.580372866
LOC728715,0.900308186
MAP4K3-DT,0.281893494
LOC728739,0.830502587
LOC728743,0.14875819
SCAMP1-AS1,0.361247178
HMGN1P37,0.101609713
ANKDD1B,0.803673192
NSFP1,0.225745271
LOC728825,0.114228997
FAM72D,0.597288766
HMGN1P36,0.66616463
NPIPB11,0.98676204
RCN1P2,0.890233976
ABHD17AP1,0.020057169
ZNF736,0.946056042
AMD1P3,0.680504792
RPS26P25,0.538286106
LOC728975,0.283950453
RPL7AP11,0.758272176
FTH1P20,0.478905872
ZBED5-AS1,0.334598454
OIP5-AS1,0.144104133
LOC729086,0.8634276
AGAP5,0.373349654
BMS1P4,0.669711361
NUS1P1,0.281154303
FAM239B,0.445096976
RPS26P58,0.722341549
RPSAP26,0.764238441
LOC729218,0.770776209
CCR2,0.493554011
FAHD2CP,0.158277922
RPS13P2,0.537354447
NUTM2B,0.620026919
ZNF286B,0.634591033
LOC729317,0.600914225
NPM1P46,0.656261808
PLIN4,0.48810297
RPL36AP37,0.370432096
FAM86HP,0.969491907
RPS6P25,0.648397895
RPL21P16,0.358503805
RPLP1P6,0.808017283
CASTOR2,0.537430765
CCDC61,0.189113796
IL9RP3,0.251852442
ARPC3P3,0.437920443
ABHD17AP4,0.02657234
TMEM242,0.758846656
FAM72A,0.101750584
RGPD6,0.668122447
HMGN2P41,0.764490144
LOC729603,0.831193232
FLJ37453,0.365149338
RPL23AP74,0.941947845
PPIAP18,0.625756583
LOC729674,0.18802488
LINC00847,0.484561454
LOC729683,0.991517506
TPI1P1,0.344621727
LOC729737,0.341236125
ZNF878,0.178282273
SEC14L1P1,0.986049543
ZNF731P,0.628079439
FAM160A1,0.344360771
LOC729839,0.455211618
UMAD1,0.726081426
RGPD2,0.057643498
TBC1D3,0.9567114
TBC1D3H,0.765212651
CRPPA,0.799239839
RPS20P27,0.772369178
CDC26P1,0.25495674
MORN2,0.83695247
NPIPB2,0.695592734
BORCS8,0.804991207
LOC729998,0.455032517
RPSAP19,0.210882645
RHOQP2,0.357398935
ZNF814,0.1644413
LOC730069,0.63990853
ZNF726,0.949394218
LINC00886,0.268207407
RRN3P1,0.909898642
MOSMO,0.974194928
LOC730098,0.683027473
LOC730101,0.965505881
PFN1P1,0.170447144
LOC730183,0.02468744
LOC730202,0.029478245
LINC01136,0.140787391
LOC730268,0.653828972
LINC01347,0.64518721
MIR3945HG,0.305983187
SNHG9,0.948793386
CSKMT,0.925103898
LUZP6,0.104985085
H2BW4P,0.721935069
RELL1,0.13896491
TVP23A,0.727040992
SNORD3A,0.281183822
SNORD3B-2,0.926649372
SNORD3C,0.414638731
SNORD3D,0.545964662
UQCC3,0.868203136
ZBTB11-AS1,0.925487209
SNORD116-18,0.595515149
SNORD116-20,0.830634656
SNORD116-21,0.863540248
HMGN1P4,0.159245284
UBE2D3P1,0.610388866
DDTL,0.456544102
CDKN2B-AS1,0.955702847
GUSBP9,0.167759859
SIGLEC14,0.261547932
NINJ2-AS1,0.768239933
SNHG8,0.689577156
GTF2IP4,0.962742058
POM121C,0.889747732
PMS2P7,0.392583704
ZSCAN30,0.79842127
H2BW3P,0.212984021
MCTS2P,0.431382981
ELF2P1,0.256867994
ANKRD26P3,0.114798096
HMGN2P17,0.810164451
SNORD19B,0.267242201
SNORD12B,0.372843842
TMEM170B,0.763646311
SNORD58C,0.087499181
SNORA84,0.430192869
SNORA38B,0.413161854
ZGLP1,0.768183846
FAM86JP,0.644798887
EGOT,0.595324131
GHRLOS,0.003115633
ATF4P4,0.539818784
C8orf88,0.740661385
RPL15P5,0.193273588
SUMO2P17,0.25894743
SMARCA5-AS1,0.341081452
RPS7P10,0.20428806
LOC100128164,0.499454031
TMPO-AS1,0.458833477
LOC100128288,0.937440494
LOC100128398,0.187480984
LOC100128494,0.637976624
UQCRFS1P1,0.976739783
MIR29B2CHG,0.313551388
TMSB15B-AS1,0.832052557
RGS17P1,0.541002849
OST4,0.556813119
EIF4BP3,0.344409271
LINC00476,0.694036409
LINC01003,0.787199474
VPS9D1-AS1,0.993847479
FAM66B,0.453154009
ZBTB42,0.145570484
RPL10AP6,0.722051478
GAPDHP62,0.314825286
RPLP1P4,0.581630483
LOC100129034,0.588893272
UNQ6494,0.827331595
KTN1-AS1,0.800724374
LOC100129083,0.982557603
HIGD1AP1,0.185132289
RPL21P37,0.687440676
ZSCAN16-AS1,0.978900235
MATN1-AS1,0.861442886
NPM1P21,0.42685299
SMIM27,0.607588474
LINC01160,0.752328711
TOMM20P4,0.43369932
TDRD15,0.699878747
SMIM10L1,0.436804601
GABPB1-AS1,0.944192044
MSTO2P,0.641249237
LYRM4-AS1,0.906483854
ZNF37BP,0.577641752
LINC02012,0.890837956
SOD2-OT1,0.050499681
LOC100129540,0.969034742
ZNF730,0.796743572
LINC02035,0.24503548
ARRDC3-AS1,0.382042724
LINC01126,0.408962284
MIR193BHG,0.750045032
CCDC152,0.063479423
ZNF737,0.931044789
SCOC-AS1,0.76172716
RPS27P19,0.487524203
LOC100129917,0.186052904
CCNT2-AS1,0.487844618
HMGA1P8,0.929956525
LOC100130027,0.937068203
SNRPEP4,0.513774994
RPS24P19,0.434226125
LOC100130283,0.118587811
LOC100130298,0.765329438
C17orf107,0.89679459
LOC100130357,0.344128478
LOC100130394,0.407232704
CECR7,0.968218112
RPL12P16,0.521549764
WAKMAR2,0.525838065
NFYC-AS1,0.304930841
HMGB1P10,0.505707359
RPS2P5,0.079710526
LINC00910,0.795791453
LOC100130691,0.294087793
ATP6V1FNB,0.073164941
LRRC70,0.244969942
LRRC69,0.132294662
LOC100130744,0.883529222
METTL15P1,0.078894548
USP3-AS1,0.939810269
LOC100130872,0.823997114
TSTD3,0.268812178
RPL7P32,0.347727295
SNRPGP15,0.443957573
LOC100130950,0.448345503
RPL38P4,0.87110196
LOC100130992,0.288131568
ZNF316,0.876924969
CKMT2-AS1,0.025197504
SRP14-AS1,0.776228529
TNRC6C-AS1,0.929678637
TSTD1,0.51139953
CCDC183-AS1,0.203434987
RPL21P28,0.787536499
NEMP2,0.466511439
ZNF503-AS2,0.399901332
MIR181A1HG,0.741028598
PNRC2P1,0.407260388
LOC100131289,0.93346865
LINC00893,0.161212898
DBIL5P,0.355351536
CCDC18-AS1,0.394425309
ZNF236-DT,0.111988234
MZF1-AS1,0.224463732
EIF4EP2,0.165990184
RPL29P11,0.128745251
USP30-AS1,0.670056386
ARMCX4,0.593824803
PET100,0.937850008
ZNF717,0.137193238
RPS18P5,0.583666181
FAM27E3,0.568656327
RRN3P3,0.611683082
LOC100132062,0.042356958
LOC100132077,0.514082702
HERC2P7,0.23190998
C2CD4D-AS1,0.604932757
ACTA2-AS1,0.277129696
LINC01783,0.779967628
TUBB2BP1,0.085862389
PHKA2-AS1,0.636322156
NPIPB5,0.146424172
LOC100132249,0.023408387
NDUFA6-DT,0.698731879
LOC100132287,0.094031169
TEKT4P2,0.372948195
CLUHP3,0.528348298
FRG1HP,0.312799701
LOC100132356,0.73725397
FAM157B,0.894609907
NBPF10,0.866270146
LOC100132644,0.472749646
PAXIP1-AS2,0.452664216
LOC100132741,0.842713449
RPL17P7,0.702463152
KDM4A-AS1,0.437181197
IPO5P1,0.0410645
PMS2P9,0.948183378
MSC-AS1,0.876635988
FAM27C,0.944636919
RASA4DP,0.162102363
LOC100133091,0.573680805
FAM27B,0.935508369
LINC01001,0.333040183
LOC100133211,0.286164381
BMS1P7,0.454678163
RPL21P80,0.605402213
LOC100133315,0.799727926
LOC100133331,0.011733207
MAP3K14-AS1,0.070414005
LOC100134868,0.880246624
UBE2Q2P2,0.436031392
TEN1,0.021506373
UPK3BL1,0.414450316
JMJD7,0.189530623
PLA2G4B,0.290836249
C17orf99,0.64587411
CHKB-DT,0.145320967
KLLN,0.624139613
TMCO1-AS1,0.347510102
RNU4ATAC,0.73702447
SCARNA9L,0.794663004
RNA5S6,0.905498342
EPOP,0.240210541
TRIM59-IFT80,0.544768033
TOMM6,0.552543526
LINC00426,0.937068333
TRH-GTG1-7,0.80329011
TRH-GTG1-5,0.821910466
TRH-GTG1-8,0.377418616
TRH-GTG1-1,0.710690646
TRG-TCC2-6,0.191406719
TRE-CTC1-5,0.280601213
TRL-TAG3-1,0.807070128
TRH-GTG1-9,0.711828758
TRL-TAA4-1,0.736442673
TRI-AAT2-1,0.768398475
TRE-CTC1-2,0.65825975
TRK-CTT2-4,0.713344373
TRK-TTT3-1,0.14363621
TRL-CAG2-1,0.077658511
TRR-CCT3-1,0.700727231
TRQ-CTG6-1,0.541477244
TRS-GCT6-1,0.80504275
TRS-GCT4-2,0.177773388
TRT-CGT4-1,0.646424535
TRE-CTC1-4,0.702770418
TRP-TGG1-1,0.84824163
TRM-CAT5-1,0.57470858
TRS-GCT4-3,0.779715238
TRE-CTC1-3,0.809697001
TRK-CTT2-2,0.949758616
TRY-GTA5-1,0.151428838
TPT1-AS1,0.290760192
LOC100190986,0.168703516
ZFHX4-AS1,0.951730859
RPS24P8,0.297785001
FAR2P2,0.778814312
KMT2E-AS1,0.175547808
LINC01004,0.832375379
PCED1B-AS1,0.922421755
LINC00653,0.754406024
RPL7P19,0.20601828
RPS3P4,0.85800318
RPL7AP16,0.242746357
RPSAP41,0.152361512
RPL29P14,0.070027246
RPL4P6,0.639194191
RPS14P1,0.425910249
RPS20P11,0.734067565
RPS25P2,0.391018477
RPL11P3,0.977458488
RPS10P19,0.631759007
RPL39P34,0.855417294
RPS10P26,0.128319416
RPS20P35,0.505851276
RPL23AP79,0.205651841
RPL36AP42,0.071263274
NONOP2,0.862839931
LIMS3-LOC440895,0.437356875
SMG1P3,0.532166753
MEF2B,0.892100395
RASA4B,0.127989972
CMC4,0.833348243
LOC100272217,0.220394382
LINC00894,0.256245905
ANAPC1P1,0.208446163
LOC100287015,0.723525916
LOC100287042,0.64323098
GUSBP13,0.250957153
WASHC1,0.880784009
EML2-AS1,0.814101426
SH3RF3-AS1,0.493599825
LOC100287329,0.07440476
LOC100287467,0.121699527
LOC100287497,0.213383287
HSPA8P8,0.840549308
ADPGK-AS1,0.019794039
LINC00173,0.386308408
LINC00630,0.079733571
RPL13AP25,0.487683487
LOC100287896,0.078152428
TIMM23,0.598124425
LOC100288069,0.509250817
LOC100288073,0.308482081
SLC9A3-AS1,0.792963758
LOC100288175,0.838987068
LNCOC1,0.797041141
HMGN3-AS1,0.330469627
LOC100288203,0.955179078
NPIPA5,0.621952108
POM121B,0.741471516
WHAMMP1,0.880074368
LOC100288637,0.562417873
LIMS4,0.934373286
PAN3-AS1,0.563958573
WASH8P,0.780798521
LOC100288798,0.107392771
B3GNT10,0.088422398
LOC100288846,0.169784253
SLC25A25-AS1,0.330441834
ATP2A1-AS1,0.864256239
GS1-124K5.4,0.911785623
COX20P2,0.989826431
LOC100289230,0.32628793
DNAJC3-DT,0.422064575
MAN1B1-DT,0.492820801
LOC100289361,0.879713907
UBAC2-AS1,0.843248909
LOC100289495,0.151941573
LOC100289511,0.615284843
LOC100289561,0.522207158
ZNF605,0.0940429
PPATP1,0.60169063
ZNF783,0.69325541
LOC100291105,0.105979307
ZNF587B,0.370525875
LOC100294145,0.47460084
MIR1204,0.135549975
MIR1291,0.338417275
MIR1304,0.555225167
GPR75-ASB3,0.727420032
FTX,0.100085727
TMED7-TICAM2,0.735387397
SNORA80B,0.490743116
TSNAX-DISC1,0.238078795
SLC25A5-AS1,0.255088814
PET117,0.128383118
PITPNA-AS1,0.773000466
LOC100310756,0.985509086
VDAC1P8,0.580454318
LOC100313968,0.55479013
SAP25,0.109536594
GCSHP5,0.218417417
LOC100335030,0.440666707
LOC100379224,0.271363128
NPPA-AS1,0.783625881
BACE1-AS,0.914021524
ZBED6,0.534365734
KRT8P33,0.361140314
KRT8P46,0.603756087
KRT8P39,0.517722896
KRT8P34,0.384590914
NBEAP2,0.868906705
PDLIM1P4,0.641380893
LOC100419583,0.550853878
ZNF887P,0.728779869
LOC100419798,0.84095555
LOC100419814,0.858495456
LOC100419896,0.827167393
LOC100419906,0.056377822
LOC100419920,0.037398795
GDI2P2,0.396555468
NTAN1P2,0.245211984
LOC100420464,0.545167885
LOC100420571,0.488201971
PGAM1P7,0.037717706
CASC4P1,0.387339111
LOC100420758,0.378646589
SEC24AP1,0.834827161
NCAPD2P1,0.815819096
LOC100421306,0.388544168
LOC100421358,0.687146304
MPRIPP1,0.190531917
HNRNPA1P38,0.137283381
LOC100421490,0.356067944
EIF4A1P10,0.854690155
LOC100421561,0.121258672
LOC100421569,0.534203194
FAM21EP,0.108656947
LOC100421597,0.465991557
LOC100421693,0.915543649
EEF1A1P19,0.036230907
EEF1A1P23,0.209468484
LOC100421819,0.851681083
EEF1A1P4,0.038510607
NPM1P27,0.916172627
NPM1P24,0.718401865
LOC100422495,0.469336124
SMG1P6,0.965239347
DFFBP1,0.216466488
ITGB1P1,0.315931742
THAP12P7,0.424302196
IGLL5,0.365027144
EIF3EP3,0.731089015
ELOCP19,0.881858064
MTRNR2L1,0.758787637
MTRNR2L2,0.059647451
MTRNR2L8,0.046205678
MTRNR2L9,0.115844745
THAP9-AS1,0.057775653
LINC00674,0.240860806
LINC00673,0.837143863
LOC100499489,0.244411717
MIR3916,0.748696012
LOC100505501,0.813090921
BANF1P3,0.559297362
LINC02520,0.994164064
RBM26-AS1,0.634071421
LOC100505549,0.946802806
INAFM2,0.643718198
SNHG21,0.155064053
LOC100505622,0.488962954
MALINC1,0.43355054
FGD5-AS1,0.776238557
RAD51-AS1,0.96825779
NAPA-AS1,0.550712026
LINC00888,0.103316935
SH3BP5-AS1,0.516801669
LINC01094,0.53254514
LOC100505715,0.890938419
MIR4458HG,0.941986926
ITGB2-AS1,0.579727166
RPARP-AS1,0.121415829
MHENCR,0.806367152
OSER1-DT,0.476750622
CARD8-AS1,0.110507756
APTR,0.43037548
CEBPZOS,0.68951918
TMEM161B-AS1,0.962972329
GLCCI1-DT,0.642627857
APELA,0.405916049
LOC100506023,0.849037236
RNASEH1-AS1,0.565141793
SMG1P7,0.063760659
LOC100506083,0.36648941
ARL17B,0.157561822
LOC100506098,0.529718772
LOC100506100,0.915061892
LOC100506124,0.159179535
GVQW3,0.434413628
TMEM35B,0.835989417
SRP54-AS1,0.148889434
TAF1A-AS1,0.841029126
TMEM185AP1,0.794550724
MIR210HG,0.079735918
PAXBP1-AS1,0.589613734
RAB30-DT,0.852737424
PTMAP9,0.707849882
LOC100506258,0.340735581
LOC100506282,0.39629607
LOC100506302,0.571239403
HOTAIRM1,0.952910774
GPRC5D-AS1,0.982944383
SP2-AS1,0.699874592
LINC00649,0.272030287
OTUD6B-AS1,0.431950526
LINC01006,0.884022979
SLC16A1-AS1,0.125204233
MIR3681HG,0.398874117
TMEM147-AS1,0.040952996
LOC100506472,0.337944024
LOC100506476,0.468676632
LINC02809,0.683774041
C16orf95,0.088273123
VASH1-AS1,0.511111409
LOC100506606,0.77090843
LINC00540,0.631635716
PRKAR2A-AS1,0.765725198
LOC100506639,0.346719649
PXN-AS1,0.822597542
OCLN,0.603417592
DDX11-AS1,0.668176587
NRAV,0.616469171
MRPS30-DT,0.34347381
IQCH-AS1,0.720658111
EBLN3P,0.380879526
ALOX12-AS1,0.312837914
NUP50-DT,0.426595241
LOC100506730,0.769361676
SLFN12L,0.57306707
AFF1-AS1,0.291198061
AZIN1-AS1,0.361243078
TRG-AS1,0.492676864
TSPOAP1-AS1,0.885104852
ECE1-AS1,0.034271103
LOC100506804,0.893315461
MYLK-AS1,0.285985448
GIHCG,0.757380201
TTN-AS1,0.655281624
MKLN1-AS,0.197173952
LINC00665,0.700956371
ELOA-AS1,0.783419426
PWAR6,0.795031629
LOC100506990,0.505912356
LOC100507002,0.424406156
LOC100507006,0.023138161
TMCC1-AS1,0.40608632
PITRM1-AS1,0.464279142
LOC100507053,0.818426752
MELTF-AS1,0.344680674
PSMD6-AS2,0.290509521
COX20P1,0.160258566
HMGN1P25,0.267129009
BOLA3-AS1,0.849782443
LINC01012,0.677454616
SLFNL1-AS1,0.594956148
LINC02384,0.301653078
LINC01578,0.36411191
SNHG16,0.486960418
LOC100507250,0.954658731
STX18-AS1,0.950708864
LOC100507283,0.730519444
ZNF865,0.229221902
LOC100507291,0.777661774
TMEM44-AS1,0.548613475
SNHG19,0.64569713
MINCR,0.256863143
ERVK13-1,0.73420551
ZSWIM8-AS1,0.073081463
VIM-AS1,0.2479825
LOC100507373,0.127716322
KCNQ5-IT1,0.940296733
INTS6-AS1,0.258380012
TMEM178B,0.141819935
ZNF571-AS1,0.44051782
MICA,0.48391409
LOC100507437,0.978961286
ZNF213-AS1,0.531449882
NRSN2-AS1,0.207420966
GVQW2,0.775730675
PSMB8-AS1,0.318621538
LINC02615,0.505469376
SDCBP2-AS1,0.721374274
LOC100507507,0.93031927
SMG1P4,0.287153345
MCPH1-AS1,0.675443804
LOC100507557,0.773754363
RAB11B-AS1,0.556298195
BHLHE40-AS1,0.834719601
LOC100507599,0.581263964
LCT-AS1,0.518822318
TRIM52-AS1,0.585365668
LINC02397,0.775082205
PPP1R14BP3,0.85342754
ZNF687-AS1,0.478862216
GMDS-DT,0.919001036
CPB2-AS1,0.326922912
LY75-CD302,0.318567038
ARPC4-TTLL3,0.547466096
RBM14-RBM4,0.785665492
CENPS-CORT,0.618832138
ATP5MF-PTCD1,0.546374995
ABHD14A-ACY1,0.242129923
NT5C1B-RDH14,0.743350947
SLX1A-SULT1A3,0.75787127
SLX1B-SULT1A4,0.527432117
PHOSPHO2-KLHL23,0.768404471
SEPT5-GP1BB,0.355666725
BLOC1S5-TXNDC5,0.543283388
EEF1E1-BLOC1S5,0.785601098
RPL17-C18orf32,0.277814788
TGIF2-RAB5IF,0.139393019
GIMAP1-GIMAP5,0.538651072
GJA9-MYCBP,0.706854167
PMF1-BGLAP,0.416815784
LHX4-AS1,0.635929382
ARL2-SNX15,0.086890606
BLOC1S1-RDH5,0.340662578
POC1B-GALNT4,0.967041199
FKBP1A-SDCBP2,0.065932821
ARMCX5-GPRASP2,0.438575711
NEDD8-MDP1,0.976328878
BCL2L2-PABPN1,0.361595557
SERF2-C15ORF63,0.269352487
RPL36A-HNRNPH2,0.904286732
CORO7-PAM16,0.100334936
TEN1-CDK3,0.026943755
RAD51L3-RFFL,0.820602389
RNASEK-C17orf49,0.146049188
TMEM256-PLSCR3,0.856654627
ZNF559-ZNF177,0.402400886
RPS10-NUDT3,0.350177013
HSPE1-MOB4,0.258381344
CHURC1-FNTB,0.689781024
RAB4B-EGLN2,0.741929354
ZNF625-ZNF20,0.209208468
NPHP3-ACAD11,0.892923279
COMMD3-BMI1,0.593466866
MSH5-SAPCD1,0.553300736
INO80B-WBP1,0.697032224
MICOS10-NBL1,0.783724896
ATP6V1G2-DDX39B,0.855394646
PPT2-EGFL8,0.459287283
C8orf44-SGK3,0.105047898
ZHX1-C8orf76,0.2291193
RTEL1-TNFRSF6B,0.099301956
UBE2F-SCLY,0.877431968
FAM24B-CUZD1,0.18874362
PRH1-PRR4,0.3362111
BIVM-ERCC5,0.28405271
TVP23C-CDRT4,0.076509769
LRRC37A8P,0.87933417
TCAF2C,0.283544741
SENP3-EIF4A1,0.388566477
P2RX5-TAX1BP3,0.683754536
SLMO2-ATP5E,0.758076912
TNFAIP8L2-SCNM1,0.472145614
STX16-NPEPL1,0.109544309
HNRNPUL2-BSCL2,0.003063347
ISY1-RAB43,0.714104175
MIR378I,0.583494848
MIR3064,0.52396658
MIR5047,0.493007914
MIR4537,0.389309136
TPTE2P5,0.997087527
PARTICL,0.388829431
LOC100630923,0.697071736
LINC01311,0.089569189
PYCARD-AS1,0.078121401
LOC100652758,0.298314893
LOC100652768,0.118099325
NNT-AS1,0.371887276
SNX29P1,0.889515085
LINC00539,0.927652063
LOC100653395,0.212733048
KLHL7-DT,0.461455797
MIR5087,0.199109218
MIR5195,0.859075644
HEIH,0.719574648
FSBP,0.906074833
PDCD6IPP1,0.956547921
PINK1-AS,0.455966699
TMEM265,0.484289339
LINC00278,0.891947506
DGUOK-AS1,0.840502618
COX10-AS1,0.280500248
STK24-AS1,0.285002294
ST3GAL6-AS1,0.41289418
NAALADL2-AS2,0.803733309
USP32P4,0.673567107
UBE2CP5,0.63302325
ALMS1-IT1,0.549523265
HOXB-AS1,0.916531565
NPIPP1,0.46701362
UGDH-AS1,0.475771138
IFNG-AS1,0.545268814
PTGES3L,0.218370363
PTGES3L-AARSD1,0.603706719
UNC93B7,0.27361655
MRPS31P5,0.394652979
DNAH17-AS1,0.785551622
LOC100996419,0.651377686
ARLNC1,0.690924114
LOC100996437,0.408669992
LINC01355,0.10188926
LINC01806,0.525496807
LOC100996583,0.308078721
HERC2P11,0.346113896
LOC100996842,0.772720249
FMC1-LUC7L2,0.559188869
PYURF,0.875645968
OVCH1-AS1,0.595730799
NPIPA7,0.499548192
NPIPA8,0.156360047
LINC02446,0.842580307
ACTR3-AS1,0.21587024
FCF1P2,0.326088018
ZNF891,0.64593431
TBC1D3L,0.368577816
NUTM2B-AS1,0.933420071
NPTN-IT1,0.059929426
LOC101241901,0.052637963
YTHDF3-AS1,0.452502168
MMP24OS,0.512854149
XXYLT1-AS2,0.216136114
RNVU1-8,0.275439468
SPECC1L-ADORA2A,0.338247763
STAG3L5P,0.322091464
STAG3L5P-PVRIG2P-PILRB,0.904104822
CAPN10-DT,0.978128433
PRNCR1,0.741914792
RALY-AS1,0.173684933
GTF2IP12,0.073227182
LINC01358,0.236085954
LOC101926935,0.593809212
PRKAR1B-AS1,0.406538416
DLGAP4-AS1,0.175016919
LOC101927021,0.555828069
CHROMR,0.492944082
LOC101927045,0.470716871
LOC101927069,0.988404173
LOC101927100,0.831075087
LOC101927151,0.288582342
LINC01934,0.213920569
FAM111A-DT,0.87405659
