,p value
ZNF367,0.051537328
METTL15,0.045589641
IMMP1L,0.324586429
RILPL2,0.925021747
DTX3,0.92855953
ZFC3H1,0.803108502
EEF2KMT,0.692948398
DCP1B,0.706808285
ANO6,0.279873183
ARID2,0.665562664
PAOX,0.739476933
UBR1,0.05033167
FCSK,0.157066875
MLKL,0.593166602
ACSF3,0.07579647
WDR90,0.265644846
EME2,0.090399075
NLRC3,0.081502595
NSMCE1,0.479456456
ZNF48,0.792487844
ZNF627,0.022923698
ZNF585A,0.806644142
U2AF1L4,0.993004016
NIBAN3,0.289097825
FAM76A,0.697758082
TMEM201,0.466974703
FAAP20,0.695463274
CC2D1B,0.267495037
NBPF11,0.867824236
TXLNA,0.805877791
KRTCAP2,0.729027965
CRTC2,0.194719398
APOBEC3F,0.540964144
TET3,0.758007947
PIKFYVE,0.517340641
LIPH,0.012833303
ARL13B,0.801851599
RPL22L1,0.212111023
FBXO45,0.124275366
CENPV,0.611656341
FLCN,0.371833268
PLD6,0.686463147
ARHGAP27,0.197852079
CENPX,0.810581175
LRRC45,0.276638665
SLC39A11,0.979581591
TRIM65,0.769008309
UNC13D,0.092353271
RAB12,0.895334142
ZNF584,0.408686607
HACD2,0.525462008
STT3B,0.094501257
PDE12,0.21731869
DENND6A,0.138446205
C4orf46,0.371666368
TMEM154,0.156537548
SMIM14,0.669175162
RWDD4,0.728052981
PRIMPOL,0.151532535
CCDC125,0.919956256
ADCK5,0.289968294
TUBB,0.937687062
R3HCC1,0.165184305
ERICH5,0.538987461
TMEM268,0.920525596
NAIF1,0.739510298
SUSD3,0.256843283
SLC25A43,0.338228399
INTS6L,0.535924875
VMA21,0.081779113
ANO5,0.975625707
HIPK1,0.872266738
MTLN,0.159017438
C2orf69,0.215922241
DIPK2A,0.656165864
SENP5,0.455774088
USF3,0.93602048
DHRSX,0.701351395
SAMD9L,0.921834707
USP12,0.670316745
MTIF3,0.819742978
MED19,0.467131326
TYSND1,0.434284113
CCNY,0.963858781
HYLS1,0.323887327
TMEM218,0.609713964
SLC37A2,0.819486161
TBCEL,0.355640275
MRPL21,0.613584271
MPEG1,0.699533272
PATL1,0.067993933
CYB561A3,0.87944328
DDIAS,0.983046531
LTO1,0.64987056
SKA1,0.519089638
RPLP0P6,0.688306472
LOC220729,0.580898118
CBWD5,0.962696888
RPSAP15,0.872699878
WAC-AS1,0.1106206
ZEB1-AS1,0.262046358
MARCHF8,0.661096124
HNRNPA3,0.835106091
REEP3,0.588322199
JMJD1C,0.169481277
NSUN6,0.988360275
ARL5B,0.05166855
HNRNPUL2,0.054915831
ALKBH3,0.513453457
EEF1AKMT1,0.48198867
SKA3,0.713299458
MICU2,0.65990849
SPATA13,0.434125413
ADGRG5,0.922695896
NT5DC1,0.679720551
ZUP1,0.14242764
OARD1,0.713826391
FGD2,0.830768749
C6orf89,0.160463555
SMIM29,0.772916441
LEMD2,0.847468684
ZBTB9,0.60417601
C6orf136,0.212651137
RANP1,0.310994351
KDM1B,0.597655493
PHACTR1,0.710925518
SMIM13,0.143668698
ZSCAN25,0.153933199
FAM200A,0.935780085
TWISTNB,0.848278164
EEF1A1P6,0.327821482
PPP1R35,0.701225433
BRAT1,0.149387983
FOXK1,0.484881146
DAGLB,0.543171288
CCZ1B,0.463298024
TMED4,0.389902671
RSBN1L,0.868361392
LRWD1,0.42012065
FAM185A,0.229380499
KCTD20,0.106289148
ZNRF2,0.978080616
CNPY4,0.326977225
TXLNGY,0.979646674
CNOT6L,0.134764995
CDC26,0.885384718
IKBKGP1,0.614086046
RNASEH1,0.884139398
CKS1BP2,0.733382065
CKS1BP3,0.730850885
YWHAQP2,0.635211096
UBE2SP1,0.602476067
POLR2J2,0.321460253
TMEM9,0.983069864
NEIL2,0.250600365
CUTALP,0.291496109
PRR14L,0.077635819
RICTOR,0.774352213
ZBTB38,0.843642603
SLC25A30,0.880862469
LCLAT1,0.412680605
GPATCH11,0.579401675
MMS22L,0.685395948
WASHC2C,0.391930181
CERS6,0.755755156
ZDHHC20,0.543189805
YTHDF3,0.193610038
RALGAPA1,0.450492723
KCTD13,0.245075437
EHBP1L1,0.808135651
FBXO33,0.343816081
RNF169,0.28313412
LCORL,0.070170865
ZDHHC24,0.366914925
MCM9,0.071100333
LPCAT4,0.509613973
NUDT8,0.813306558
TMEM256,0.305087541
RPL9P8,0.399032626
TMCO4,0.520828767
MCOLN2,0.638579035
ZNF718,0.677567212
ELMOD2,0.281226617
TCTEX1D2,0.568511125
C19orf38,0.089250348
SDHAP1,0.728741284
CNEP1R1,0.848250517
PAN3,0.240458556
NAPSB,0.391156631
EML3,0.460141657
MFSD8,0.917604963
LYSMD2,0.620726281
ARHGAP30,0.404930444
GCSAM,0.165178157
RNF214,0.489717241
SHPRH,0.769599824
TAB3,0.864608692
FAM133B,0.824352581
SVIP,0.453150174
NCR3,0.482374975
SGMS1,0.313922356
ASPM,0.975605896
BOD1L1,0.123351963
IL4I1,0.62593195
NSUN5P2,0.258780078
TIPRL,0.523965501
BRD3OS,0.154055733
RNU12,0.57866013
SELENOH,0.289793431
EIF1AXP1,0.973576478
POC1B,0.780668077
FUOM,0.827065503
STK32C,0.56799791
BLOC1S2,0.06555463
SLC25A45,0.579711128
NEAT1,0.500734643
TMEM80,0.873520759
CCDC88B,0.840243869
TTC9C,0.417357374
ZNF740,0.989833605
RASSF3,0.499103168
ANKRD52,0.622765206
HECTD4,0.217563476
GATC,0.461372805
CHAMP1,0.987128495
SLC46A3,0.750002787
LINC01588,0.99932339
UBE2L1,0.033224685
TMED8,0.620618712
SNHG10,0.061165318
FAM177A1,0.40972075
TEDC1,0.292957763
LINC00926,0.419136113
LOC283710,0.679308734
FAM98B,0.674968142
HERC2P3,0.820283841
NOMO2,0.510161495
PGP,0.671705617
C16orf54,0.701401194
INO80E,0.591167926
LOC283922,0.082312761
C16orf91,0.246485283
TSEN54,0.609067772
UBALD2,0.145619774
CCDC57,0.455141202
HEXD,0.171602216
C17orf58,0.670286049
KANSL1,0.147531079
NEK8,0.288539332
PIGW,0.238115224
CISD3,0.689408666
TMEM102,0.922325907
NDUFAF8,0.197748646
KCTD1,0.866080196
ZADH2,0.144926086
ZNF776,0.151552224
ZNF780A,0.133398457
PPP1R37,0.135470841
EMC10,0.660541531
ZNF841,0.064154424
RPL10P16,0.032574535
WDR62,0.265756509
SLC25A42,0.055452011
ZNF875,0.398582906
NBPF15,0.867345578
FAM102B,0.813276844
FRG1BP,0.882021474
RPL13AP7,0.112310157
RNF149,0.99986751
RPL18AP6,0.588129939
LOC285074,0.184056416
IAH1,0.226732846
FAM126B,0.228800698
RPL10P6,0.082249615
EOGT,0.570172235
C3orf38,0.889340996
ZNF621,0.390318692
RABL3,0.242130814
CCDC66,0.397315613
TCAIM,0.483885603
SUMF1,0.329168769
RPUSD3,0.677820273
PRRT3,0.491794972
DPH3,0.116685853
TPRG1,0.835122064
CYP4V2,0.192546907
COX18,0.19399078
FRYL,0.734945626
RELL2,0.044586113
C5orf51,0.020422966
SREK1IP1,0.560363038
CEP57L1,0.392764704
LY86-AS1,0.46304451
RPL39P3,0.137656473
COX6A1P2,0.395134069
RPL7L1,0.767607164
SNHG15,0.160806625
ZNF775,0.233025674
LINC00996,0.007251495
ZNF789,0.842435009
NSMCE2,0.50162603
ZNF252P,0.432348641
PAXX,0.808578444
TPRN,0.982192376
FAM78A,0.026783843
ATP11C,0.754934607
RPS2P55,0.700058895
YIPF6,0.402076059
FAM3C2,0.515288673
FIRRE,0.837133359
TMSB15B,0.799741442
P2RY8,0.636949302
LIN9,0.749861868
TRIM59,0.981531209
NOP14-AS1,0.840878305
DHRS4L2,0.590584831
H2AC21,0.313070291
DDX51,0.006762607
RPL3P4,0.608114741
RPL7AP6,0.545269196
MMAB,0.33410944
H3C15,0.392115346
UBAC2,0.479685972
H2BU2P,0.594347103
H2BP1,0.318082754
ANO9,0.435945489
CCDC84,0.523338664
ANKRD13D,0.185991023
LINC01089,0.123717893
PKD1P1,0.041182267
RAB43,0.747707222
JMJD8,0.73792742
METTL2A,0.491291209
ASB16-AS1,0.660026078
OXLD1,0.62134834
CCDC137,0.477471193
ARL16,0.989591025
MSL1,0.352935749
LINC00667,0.806526605
ZNF260,0.781511449
C1orf174,0.095467154
KLHL17,0.091133862
ZBTB8OS,0.790298026
SPOPL,0.410293754
EIF3FP3,0.465413678
LOC339803,0.508363442
C2orf74,0.437995246
ZC3H12D,0.62613432
ZNF680,0.518450931
TSPAN33,0.542536937
AGBL3,0.251388159
ZDHHC21,0.110445282
CA5BP1,0.692851784
HMX3,0.854655573
ATXN1L,0.593372269
CCDC18,0.227952404
FAM174A,0.389397106
MTX3,0.486782892
MACC1,0.398000325
KIF24,0.567731808
TUBB2B,0.179568627
SLC35B2,0.747996185
SERINC2,0.892791918
GATD1,0.210478419
CTU2,0.326965321
SKA2,0.626163105
MCRIP1,0.656196408
C22orf34,0.875936945
GEN1,0.091995727
WDR53,0.303790205
NUP43,0.330746879
ZNF429,0.574725253
RAMACL,0.118802098
ANKRD37,0.006584952
RFLNB,0.681385829
IRF2BP2,0.902090283
GSTK1,0.440822767
NDUFS7,0.020351136
NHLRC2,0.343225309
GALNT18,0.154986664
FAM111B,0.679477141
TMEM179B,0.930011407
TBC1D10C,0.110744435
LOC374443,0.229599657
TEX9,0.50857374
ZNF710,0.041395558
HDDC3,0.436756418
WASH3P,0.905405838
WASH4P,0.4501916
ATP9B,0.733070819
TMEM205,0.912961295
ZNF773,0.617985848
SVBP,0.887702394
SFT2D2,0.087185682
MIA3,0.421028799
PI4KAP2,0.491584187
ANKRD36,0.869889761
WASH2P,0.430455979
STIMATE,0.027851376
NRROS,0.259578847
C5orf34,0.459215266
PTAR1,0.090038153
ERCC6L2,0.188933952
SWI5,0.201255739
AGRN,0.814046774
RN7SL2,0.965802736
RN7SL3,0.087369677
CENPS,0.59649582
LINC-PINT,0.562240304
MALAT1,0.812656069
PSMA3-AS1,0.00141258
SNHG5,0.519794111
RPL29P4,0.39112105
CENPW,0.390053252
CEP85L,0.481309038
SLC7A5P2,0.645843445
C6orf120,0.692240979
NSUN4,0.177499337
TMEM189,0.000236934
WASHC2A,0.05727605
GVINP1,0.42394447
RPL21P97,0.548308006
RPL13AP20,0.098955047
RPSAP12,0.93274367
C12orf75,0.439773532
KMT5A,0.209706144
NHLRC3,0.420470751
IGHV1OR15-1,0.594368845
C16orf87,0.628619342
HNRNPA1P7,0.064689902
SCIMP,0.779509146
RPL13P12,0.126809503
RPS7P1,0.198892712
RPL7AP66,0.703969779
ZNF788P,0.498773517
CLEC17A,0.929012517
RPSAP58,0.893972896
ZNF790,0.245912978
ZNF808,0.246641572
ZNF761,0.69540622
ZNF324B,0.553821893
DIPK1A,0.270700425
COA6,0.788040959
SMIM26,0.580306992
SNHG17,0.196240451
LOC388955,0.125034909
BOLA3,0.909178276
C2orf68,0.673168743
RPS27P4,0.024365671
ARMC10P1,0.543885315
SETP14,0.891343859
SMIM20,0.991624283
BEND4,0.634341352
RPL10P9,0.065211716
PSMG4,0.688730802
RPL27AP6,0.055942271
GTF2IRD2B,0.262032762
CCZ1P-OR7E38P,0.572585342
LAMTOR4,0.409452881
RPSAP47,0.961650162
HNRNPA1P4,0.043988695
RBM12B,0.672064354
LOC389906,0.554440718
RPL18AP3,0.169418672
CCL3P1,0.866102612
NUDT19,0.095330052
PINLYP,0.126555001
PTRHD1,0.604531378
RPS15AP17,0.023029661
RPS26P6,0.544622347
TCEA1P2,0.016090692
FAM102A,0.13196749
MYO18A,0.275429672
NPM1P25,0.54253913
EEF1AKMT2,0.628679286
PCNX3,0.839246108
TUBAP2,0.661268647
SNX19,0.102672429
LINC00938,0.645420908
C12orf76,0.450527224
RPS26P47,0.558190344
HERC2P2,0.016511125
ST20,0.235877118
FAM174B,0.4337871
KNOP1,0.108519615
MED11,0.962022888
GRAPL,0.061444317
LINC00909,0.122406055
LGALS17A,0.179412276
ZNF880,0.512009523
ZNF772,0.616360201
NBPF9,0.434776875
CHCHD10,0.394779573
LINC02245,0.15756676
RPS15P4,0.534774407
C4orf48,0.294737027
C4orf3,0.979246007
RPS25P6,0.448845204
EIF4HP1,0.268515183
SMIM30,0.863207411
RBIS,0.819545088
TOMM5,0.995349629
RPL23AP2,0.464779839
SRRD,0.250541889
RPS3AP21,0.046472931
PLPP6,0.683738245
DENND10,0.649908316
ANKHD1-EIF4EBP3,0.382738921
MIR142,0.651189264
MIR25,0.751711293
MIR7-1,0.382697413
MIR17HG,0.141531375
NOMO3,0.59585379
CCL3L3,0.997229534
AGAP6,0.748124967
IDNK,0.92234363
HCG18,0.066700222
DENND6B,0.255120324
C8orf82,0.67814355
PIM3,0.263661209
PPIAP31,0.328565388
RPS3AP5,0.094883341
TMEM41B,0.681967114
RPS12P22,0.622249805
DDX12P,0.443810306
ALG11,0.633990987
MZT1,0.04540249
CCDC88C,0.309409246
HERC2P9,0.132971603
GOLGA8B,0.491143046
EIF2AK4,0.792106487
UBL7-AS1,0.778121672
SMG1P2,0.782104372
RAB43P1,0.103417461
RNASEK,0.351743862
SUZ12P1,0.549839969
NPEPPSP1,0.886243075
ZNF506,0.738428292
ZNF724,0.345853976
PRR13P5,0.178102599
MICOS10,0.854108026
EEF1A1P11,0.145947948
H3-2,0.157190613
H2BC18,0.187976815
ODF3B,0.397186007
H3P6,0.469368115
THUMPD3-AS1,0.557232883
SMIM4,0.759304541
MTHFD2L,0.383506391
RPL26P19,0.262036147
IRF1-AS1,0.454382235
RPLP0P9,0.644101831
RNF216P1,0.666650872
PMS2CL,0.47548791
GPX1P1,0.741269795
PGAM4,0.220479298
ZFAS1,0.408152091
SERBP1P5,0.195687757
STAG3L3,0.937209517
STAG3L2,0.998356595
TECRP1,0.297354596
CBWD3,0.368229953
PALM2AKAP2,0.872285803
GIMAP6,0.810044074
COA5,0.210471235
GS1-124K5.11,0.24928282
CISD2,0.363832606
RBMXL1,0.433987152
CHAC2,0.349054156
CXorf40B,0.589754354
SLX1A,0.907036938
POLR2J3,0.536442673
UBA6-AS1,0.2488044
NBDY,0.296931085
ATXN7L3B,0.270849296
BOLA2,0.459082754
PEF1,0.952092142
FAM72C,0.839615571
H4C15,0.163583755
DHFRP1,0.726784601
SNORA6,0.570412798
SNORA10,0.473285961
SNORD101,0.755315091
SNORD100,0.707542293
SNORA33,0.596343768
SNORD16,0.082995283
SNORD18A,0.357778503
SNORD18B,0.31787439
SNORD18C,0.489102033
SMG1P5,0.704107199
SNORD68,0.732008181
LOC606724,0.714213077
LOC613266,0.551605561
SCARNA9,0.657786197
SNORD74,0.024722994
SNORA27,0.738620932
SNORA21,0.968774571
SNORA3A,0.735956099
SNORA7A,0.080226691
SNORA52,0.239165557
SNORD2,0.447478852
SNORA4,0.849066172
SNORA41,0.22650092
SNORD95,0.207074713
SNORD96A,0.545577561
RPL21P19,0.149176402
SMG1P1,0.705606262
SNHG6,0.781568233
SNORD87,0.231935594
LOC642502,0.388327423
RPSAP54,0.617955539
HNRNPA1P48,0.02087827
RPL6P10,0.822340132
CERNA2,0.739138902
FLVCR1-DT,0.073935539
LOC642969,0.613484324
SMIM15,0.37600466
HSPD1P1,0.532213652
RPS27AP16,0.708705758
RPL29P26,0.052327246
LOC643576,0.781296141
HMGN2P4,0.665786679
RAP1BL,0.549397029
ZFP62,0.07669691
HMGN2P6,0.458710172
EIF4BP7,0.315444277
CBWD6,0.843870922
HNRNPA1P12,0.189426537
SDHAF1,0.60486835
RPS26P8,0.580025778
RPS7P11,0.142217773
FAM83G,0.348446412
LINC01184,0.805802504
H3P16,0.304727113
RPS26P15,0.261205355
RPS3AP26,0.024938726
LOC645139,0.842882599
LSP1P5,0.857881075
HMGB1P6,0.923640493
RPL17P39,0.422344197
RPL6P27,0.180637494
RPL17P6,0.942382125
LOC645513,0.330469591
EIF4BP6,0.510621899
AK4P3,0.907162005
HNRNPA1P35,0.083639408
ANKRD36BP2,0.141222757
RPS28P4,0.201538012
RPS28P7,0.743996148
NAMPTP1,0.442402174
RPL6P19,0.209971096
EEF1A1P25,0.794444104
RPS15AP19,0.415571885
TPM3P8,0.605655668
EEF1B2P6,0.367503341
STMP1,0.677780311
RPL23AP42,0.353983043
RPL4P4,0.465827458
NORAD,0.92705436
RPL7P23,0.270093432
ANKRD33B,0.308096684
SNORA48,0.114204683
SNORD10,0.015239749
CASTOR1,0.809473264
LSM12P1,0.532631866
RPL21P53,0.191722492
RPSAP9,0.803911856
PPIAP22,0.27799814
SRP9P1,0.952283691
RPL15P3,0.674560117
GTF2H2B,0.608564778
LOC653303,0.795565601
KIAA0895L,0.452175886
ARMCX7P,0.123232864
NCF1,0.881003473
SORD2P,0.763275787
RRN3P2,0.902288834
WASH6P,0.235976963
HNRNPCP2,0.752977195
LOC653503,0.15857215
CBWD4P,0.249003033
GPR89A,0.722195038
SPCS2P4,0.128486106
PHLDB3,0.649025865
H3C13,0.546663785
WASH7P,0.342555732
PDPK2P,0.49654058
RPS23P8,0.212768605
TMEM183B,0.662249347
RPL21P93,0.710287607
RPL7P9,0.082710253
RPL21P119,0.281361471
MZT2A,0.453429629
RPS27P8,0.355754421
FAM72B,0.586659824
SNORA5A,0.211987515
SNORA8,0.325252809
SNORA75,0.197013709
SNORA13,0.008775232
LSP1P4,0.848937623
NME1-NME2,0.051690076
RPS27P3,0.188060949
PAX8-AS1,0.346583785
SNHG20,0.1514824
BOLA2B,0.427230965
NCF1B,0.923811471
NCF1C,0.724606008
HNRNPA1P10,0.048880008
SCARNA21,0.706972875
SCARNA2,0.630046379
SCARNA7,0.900526152
SCARNA13,0.132378885
SCARNA17,0.495345105
SCARNA22,0.503080842
SCARNA6,0.206340358
SCARNA1,0.084090004
SCARNA5,0.121929616
SCARNA12,0.49358784
SCARNA16,0.181396818
SNORA1,0.418450379
SNORA5C,0.710479135
SNORA7B,0.239872369
SNORA9,0.351430506
SNORA12,0.180510275
SNORA18,0.356623344
SNORA20,0.171762351
SNORA22,0.968829212
SNORA23,0.662039492
SNORA24,0.754675002
SNORA26,0.081660122
SNORA28,0.68460698
SNORA2C,0.344389594
SNORA37,0.000630647
SNORA38,0.826164632
SNORA40,0.586525285
SNORA17B,0.056650607
SNORA44,0.605845853
SNORA3B,0.396025652
SNORA47,0.828039732
SNORA49,0.027897693
SNORA50A,0.045440502
SNORA51,0.220275107
SNORA53,0.280336156
SNORA54,0.003450027
SNORA61,0.084356285
SNORA71C,0.754306428
SNORA71D,0.075203822
SNORA74B,0.361057013
SNORA50C,0.660630829
SNORA78,0.855247442
SNORA80A,0.046530264
SNORA81,0.163819646
SNORD1C,0.723842211
SNORA25,0.157300868
SNORD12,0.538215504
SNORA32,0.314498688
SNORD5,0.231701992
SNORA16A,0.981342041
SNORD6,0.405434491
SNORD13,0.540829319
SNORD45C,0.495451707
SNORD17,0.099158098
SNORD49B,0.311383916
SNORD50B,0.500234731
SNORD19,0.897380614
SNORD23,0.900231806
SNORD65,0.52176237
SNORD69,0.175043529
SCARNA10,0.022921611
SNORA57,0.02918879
SNORD75,0.654437586
SNORD76,0.711184937
SNORD77,0.327984919
SNORD78,0.611425387
SNORD84,0.053515555
SNORD88A,0.339207245
SNORD88B,0.16720527
SNORD88C,0.006971771
SNORD89,0.548073004
SNORD93,0.854502154
SNORD99,0.159747943
SNORD110,0.165464557
SNORD97,0.711695008
SNORD94,0.134208195
SNORD104,0.857961499
PPAN-P2RY11,0.911024997
MIR650,0.23238813
H2AC19,0.247217024
MIR663A,0.672289585
SNHG4,0.48637885
HMGN2P5,0.917450202
FAM156B,0.156531751
SDHAP2,0.988213911
MROH1,0.05054431
LINC02363,0.697629608
NUTM2A-AS1,0.306371544
D2HGDH,0.842088483
GTF2H2C,0.626866297
GUSBP1,0.049357247
DNLZ,0.480250487
SERF1B,0.667713079
RPL21P75,0.627135033
LOC728554,0.174724021
RPL15P7,0.38791192
SDHAP3,0.703067031
HMGN2P3,0.863856193
FABP5P7,0.3860765
CDK11A,0.5492293
RPL13AP5,0.130917672
SLC35E2B,0.261722647
LOC728688,0.475293786
EIF3CL,0.598819953
NSFP1,0.126005159
LOC728825,0.173376698
FAM72D,0.654482999
HMGN1P36,0.713709944
ZNF736,0.844543363
RPS26P25,0.502325119
ZBED5-AS1,0.301208207
OIP5-AS1,0.132364464
LOC729086,0.989365672
RPS26P58,0.49860908
RPS13P2,0.218673899
LOC729317,0.994808534
NPM1P46,0.637441043
RPL36AP37,0.194932217
RPL21P16,0.263257868
CCDC61,0.208673577
FAM72A,0.152593532
HMGN2P41,0.677021503
LINC00847,0.428508802
LOC729683,0.831659532
TPI1P1,0.421240137
ZNF731P,0.835245504
UMAD1,0.47801573
CDC26P1,0.374819959
MORN2,0.79071314
BORCS8,0.952550034
LOC729998,0.368352629
RPSAP19,0.105854592
ZNF814,0.46680102
LOC730101,0.826428354
LOC730268,0.782113236
SNHG9,0.621854942
LUZP6,0.098152555
RELL1,0.11320746
SNORD3A,0.04911005
SNORD3B-2,0.73975998
SNORD3C,0.656472704
SNORD3D,0.54635239
UQCC3,0.904580492
TRV-AAC3-1,0.182374532
TRY-GTA7-1,0.462363419
SNORD116-18,0.363012792
SNORD116-20,0.681748847
SNORD116-21,0.877940328
HMGN1P4,0.218007191
DDTL,0.365759385
GUSBP9,0.067760271
SNHG8,0.59053233
GTF2IP4,0.841512469
POM121C,0.623597894
PMS2P7,0.285124787
MCTS2P,0.612874659
SNORD125,0.355730605
SNORD19B,0.387670633
SNORD105B,0.10097203
SNORD12B,0.608441134
SNORD58C,0.196259114
SNORA84,0.184939594
SNORA38B,0.238666887
C8orf88,0.743632008
RPL15P5,0.112066334
SUMO2P17,0.420202906
UQCRFS1P1,0.602377706
OST4,0.767321644
EIF4BP3,0.289984365
VPS9D1-AS1,0.800836014
LOC100129034,0.552895541
SMIM10L1,0.579175345
MSTO2P,0.636316469
MIR193BHG,0.705881271
RPS27P19,0.723750716
LOC100129917,0.212972803
RPS24P19,0.264489997
LOC100130394,0.134036682
RPL12P16,0.332025422
HMGB1P10,0.515839422
RPS2P5,0.105680809
LOC100130744,0.938047313
RPL7P32,0.194614943
RPL38P4,0.593371855
ZNF316,0.77502905
TNRC6C-AS1,0.944689543
TSTD1,0.534121449
RPL21P28,0.887126856
PNRC2P1,0.470603653
CCDC18-AS1,0.616209977
EIF4EP2,0.170052046
RPL29P11,0.188385319
USP30-AS1,0.780165172
PET100,0.802025589
ZNF717,0.16917839
RPS18P5,0.377737557
TUBB2BP1,0.255682559
NPIPB5,0.151428801
TEKT4P2,0.428842496
CLUHP3,0.545329728
FRG1HP,0.255701055
LOC100132644,0.57523586
RPL17P7,0.608475129
TEN1,0.02982959
UPK3BL1,0.448532198
JMJD7,0.222572206
RNU4ATAC,0.917412994
SCARNA9L,0.991846891
RNA5S6,0.598811869
EPOP,0.19637584
TOMM6,0.513249806
TRH-GTG1-7,0.512439982
TRH-GTG1-5,0.905429094
TRH-GTG1-8,0.288945559
TRH-GTG1-1,0.457502958
TRV-TAC1-1,0.196311597
TRY-GTA5-5,0.635173723
TRN-GTT7-1,0.914213631
TRG-TCC2-6,0.266004123
TRE-CTC1-5,0.498124225
TRY-GTA2-1,0.995372706
TRL-TAG3-1,0.354163619
TRA-CGC4-1,0.37654673
TRN-GTT2-4,0.96503159
TRH-GTG1-9,0.841560073
TRA-TGC5-1,0.909039548
TRL-TAA4-1,0.528600958
TRI-AAT2-1,0.878102752
TRS-AGA2-2,0.719647919
TRT-CGT2-1,0.901021987
TRL-CAG2-2,0.33182499
TRE-CTC1-2,0.826475316
TRA-AGC7-1,0.177460646
TRK-CTT2-4,0.455575404
TRK-CTT3-1,0.390379652
TRK-TTT3-1,0.311433457
TRN-GTT3-2,0.63206039
TRL-CAG2-1,0.207553549
TRI-TAT2-3,0.842425975
TRQ-TTG2-1,0.871874593
TRV-CAC8-1,0.528999353
TRL-TAG2-1,0.971442069
TRS-GCT1-1,0.40363445
TRR-CCT3-1,0.375462949
TRH-GTG1-4,0.898712321
TRQ-CTG6-1,0.863697258
TRS-GCT6-1,0.903097499
TRS-GCT4-2,0.053470521
TRD-GTC2-2,0.338873166
TRK-TTT5-1,0.107397056
TRT-CGT4-1,0.872306964
TRE-CTC1-4,0.913111271
TRS-TGA1-1,0.546562514
TRP-TGG1-1,0.805026428
TRM-CAT5-1,0.48890202
TRH-GTG1-3,0.958234381
TRI-AAT5-3,0.607482635
TRT-AGT2-1,0.289484756
TRN-GTT3-1,0.492241516
TRQ-CTG5-1,0.028227036
TRS-GCT4-3,0.416961223
TRA-TGC4-1,0.468840536
TRV-TAC3-1,0.798238645
TRD-GTC2-10,0.680310191
TRE-CTC1-3,0.606636798
TRK-CTT2-2,0.662314949
TRY-GTA4-1,0.099412044
TRC-GCA14-1,0.363884446
TRY-GTA5-1,0.170978486
TRT-AGT5-1,0.818160224
RPS24P8,0.099994058
RPS14P1,0.388981514
RPS10P19,0.349936208
RPS20P35,0.262065235
RPL36AP42,0.09207825
SMG1P3,0.522888511
MEF2B,0.594234067
CMC4,0.786066448
GUSBP13,0.359084384
WASHC1,0.922006498
EML2-AS1,0.923157213
HSPA8P8,0.820791054
RPL13AP25,0.302989526
TIMM23,0.578780349
SLC9A3-AS1,0.772322247
NPIPA5,0.829136272
WHAMMP1,0.902806719
WASH8P,0.822514448
LOC100288798,0.073094674
B3GNT10,0.096702612
ATP2A1-AS1,0.448978574
COX20P2,0.910374832
ZNF783,0.64025991
ZNF587B,0.314033583
LOC100294145,0.474448485
MIR1204,0.3666917
MIR1291,0.269262406
MIR1281,0.020846802
MIR1304,0.83466866
SNORA80B,0.287363515
PET117,0.195437382
LOC100310756,0.987709242
GCSHP5,0.305484355
ZBED6,0.54819961
LOC100419583,0.489008879
LOC100419896,0.702722791
GDI2P2,0.484215578
LOC100420464,0.965501991
EEF1A1P19,0.025309815
LOC100421819,0.598541332
NPM1P27,0.827650018
SMG1P6,0.945780892
IGLL5,0.25999238
MTRNR2L1,0.719303168
MTRNR2L2,0.048278876
MTRNR2L8,0.054585275
MTRNR2L9,0.061051044
THAP9-AS1,0.060300207
MIR3916,0.292770732
BANF1P3,0.325675331
SNHG21,0.170673351
FGD5-AS1,0.639381306
ITGB2-AS1,0.491986055
RPARP-AS1,0.158967597
CARD8-AS1,0.189518415
CEBPZOS,0.68431512
RNASEH1-AS1,0.398152434
ARL17B,0.145978164
LOC100506098,0.7628333
LOC100506100,0.699638142
TMEM35B,0.635671682
RAB30-DT,0.599382849
LOC100506302,0.392578877
OTUD6B-AS1,0.402462458
C16orf95,0.13455532
NRAV,0.509451212
EBLN3P,0.513097159
NUP50-DT,0.387967498
TSPOAP1-AS1,0.716052192
GIHCG,0.98224382
LOC100507006,0.048146065
LINC02384,0.282426356
LINC01578,0.307543326
SNHG16,0.535169844
SNHG19,0.965842561
MINCR,0.566336099
MICA,0.636035695
PSMB8-AS1,0.289428669
SMG1P4,0.274934671
TRIM52-AS1,0.849007416
LINC02397,0.617795775
PPP1R14BP3,0.50012181
SLX1A-SULT1A3,0.783921298
SLX1B-SULT1A4,0.49475902
BLOC1S5-TXNDC5,0.464595878
RPL17-C18orf32,0.309816471
RNASEK-C17orf49,0.13416513
RPS10-NUDT3,0.32476389
COMMD3-BMI1,0.9194658
INO80B-WBP1,0.585441208
SLMO2-ATP5E,0.906293194
MIR4420,0.69814709
MIR4477B,0.231921715
MIR378I,0.227890333
MIR4538,0.67985464
MIR4539,0.45167148
MIR3064,0.936008416
MIR4521,0.741532875
MIR5047,0.863712032
MIR4537,0.576073301
MIR4442,0.214635998
LOC100630923,0.846633149
NNT-AS1,0.34624563
MIR5087,0.226131495
MIR5195,0.695816961
HEIH,0.958114431
PINK1-AS,0.458476573
