,p value
RPSAP9,0.764304103
HAUS6P1,0.095076889
GUSBP3,0.383351804
BTF3L4P2,0.446969117
TCAF1P1,0.242902068
PPIAP22,0.45311386
SRP9P1,0.801893035
RPL15P3,0.644951697
AGAP10P,0.962904188
GTF2H2B,0.642751998
AGAP7P,0.725211248
LOC653303,0.803015971
ASAH2B,0.068916103
KIAA0895L,0.873275874
FAM86B2,0.161272233
ARMCX7P,0.106921823
NCF1,0.980342893
SORD2P,0.860767401
RRN3P2,0.552415224
NAIPP4,0.862284802
WASH6P,0.495566728
PHC1P1,0.134276566
HNRNPCP2,0.912846761
SRGAP2C,0.710085222
MRPL45P2,0.448394568
RGPD3,0.200170316
LOC653503,0.148758749
CBWD4P,0.21092421
GPR89A,0.976132799
SPCS2P4,0.148939026
PHLDB3,0.331404464
H3C13,0.887826844
LOC653631,0.229449966
WASH7P,0.613643153
LYPLA2P1,0.213178165
TBC1D3P1-DHX40P1,0.011143872
PDPK2P,0.326016452
RPS23P8,0.336689822
TMEM183B,0.948929121
RPL21P93,0.522070539
TCAF2P1,0.386145189
LOC653698,0.685594125
RPL7P9,0.180389098
LOC653712,0.240593817
RPL21P119,0.363490762
TPM3P6,0.702036209
MZT2A,0.629937681
RPS27P8,0.329845988
FAM72B,0.722550859
ACTR3C,0.458613817
RPS10P15,0.204308332
SNORA5A,0.213684941
SNORA8,0.303085058
SNORA75,0.08377583
LSP1P4,0.997390794
LGALS9C,0.422644501
NME1-NME2,0.078363658
RPS27P3,0.19451943
PCNPP1,0.447288993
PAX8-AS1,0.510678746
SNHG20,0.40209506
FGF7P3,0.278912011
BOLA2B,0.435745401
NCF1B,0.935014254
NCF1C,0.680187775
MFF-DT,0.941685286
HNRNPA1P10,0.088478248
SCARNA21,0.603642362
SCARNA2,0.77944643
SCARNA7,0.87468509
SCARNA13,0.101009808
SCARNA17,0.454464059
SCARNA22,0.73642011
SCARNA6,0.219734622
SCARNA1,0.088089564
SCARNA5,0.122255415
SCARNA12,0.352198661
SCARNA16,0.201183747
SNORA1,0.572018917
SNORA5C,0.889765116
SNORA7B,0.23730873
SNORA9,0.292198891
SNORA12,0.107060202
SNORA18,0.351326126
SNORA22,0.956536698
SNORA23,0.791563918
SNORA24,0.825720036
SNORA26,0.127404147
SNORA28,0.517996247
SNORA2C,0.30372491
SNORA37,0.000603376
SNORA38,0.912488816
SNORA40,0.620930853
SNORA17B,0.063672797
SNORA44,0.861186241
SNORA3B,0.490533195
SNORA49,0.040987526
SNORA50A,0.033282485
SNORA51,0.484759147
SNORA53,0.298548894
SNORA54,0.003627787
SNORA61,0.135886356
SNORA71C,0.822420878
SNORA71D,0.08594319
SNORA74B,0.380082175
SNORA50C,0.790431087
SNORA78,0.87535232
SNORA80A,0.044511877
SNORA81,0.321802413
CD27-AS1,0.482290843
SNORA25,0.169367049
SNORD12,0.598434974
SNORA32,0.323959578
SNORD5,0.383563681
SNORA16A,0.908435464
SNORD13,0.620848614
SNORD45C,0.501743004
SNORD17,0.13544075
SNORD49B,0.470239913
SNORD50B,0.741423379
FAM86DP,0.800027376
SNORD65,0.568788193
SCARNA10,0.040186014
SNORA57,0.060880106
SNORD75,0.669670535
SNORD76,0.860171074
SNORD77,0.45244874
SNORD78,0.709062714
SNORD88B,0.347697908
SNORD88C,0.010354524
SNORD99,0.250790321
SNORD110,0.209248891
SNORD97,0.751419415
SNORD94,0.150436618
SNORD104,0.848155846
PPAN-P2RY11,0.834133857
MIR650,0.53206771
H2AC19,0.58938205
LHFPL3-AS2,0.57781107
MIR663A,0.475295617
SNHG4,0.597853047
LOC727751,0.907511908
ROCK1P1,0.638608747
HMGN2P5,0.77695351
RPS11P5,0.221780179
RGPD8,0.746251005
FAM156B,0.305139736
BMS1P16,0.315863568
SDHAP2,0.731283278
MROH1,0.448054635
SLC35E1P1,0.655790379
FAM133DP,0.169644806
NUTM2A,0.675518513
NUTM2D,0.452433523
LOC728138,0.329077265
RPL7AP70,0.031887093
LINC02363,0.451064694
NUTM2A-AS1,0.482255802
RPL36AP7,0.1807743
PI4KAP1,0.021317243
FAM157A,0.979651339
D2HGDH,0.721788802
FRG1-DT,0.152749451
GTF2H2C,0.69537599
EIF2S2P4,0.573322367
ARHGEF34P,0.503310485
LOC728392,0.76982467
TPI1P3,0.202888328
PARGP1,0.193683587
GUSBP1,0.04599794
LINC01137,0.651718041
PPIEL,0.139954229
BCRP6,0.708625967
RPL23AP21,0.099537433
LOC728485,0.677026797
DNLZ,0.744932217
SERF1B,0.902585148
RPL21P75,0.62101279
NAIPP2,0.921794877
DYNC1I2P1,0.333311157
RPS8P8,0.348483777
LOC728554,0.263415102
ENTPD1-AS1,0.996679613
C12orf73,0.712593064
RPL15P7,0.616742984
NAP1L4P1,0.923048035
SDHAP3,0.965168119
LOC728613,0.374779057
CCDC30,0.572284301
HMGN2P3,0.971016542
DHRS4L1,0.386049256
FABP5P7,0.533757568
CDK11A,0.503188268
RPL13AP5,0.158517556
SLC35E2B,0.203003597
LOC728673,0.812295384
LOC728688,0.723237255
EIF3CL,0.59659861
LOC728715,0.951476337
MAP4K3-DT,0.132087037
LOC728739,0.864350354
LOC728743,0.369117953
SCAMP1-AS1,0.123272519
HMGN1P37,0.195372743
ANKDD1B,0.580903472
NSFP1,0.121241795
LOC728825,0.399763946
FAM72D,0.85165745
HMGN1P36,0.771581164
NPIPB11,0.566209494
RCN1P2,0.574199085
ABHD17AP1,0.197140879
ZNF736,0.876640874
AMD1P3,0.872041435
RPS26P25,0.472940551
LOC728975,0.148250529
RPL7AP11,0.25812518
FTH1P20,0.929761095
ZBED5-AS1,0.188032441
OIP5-AS1,0.192796912
LOC729086,0.89675594
AGAP5,0.479760794
BMS1P4,0.889869348
NUS1P1,0.744071786
FAM239B,0.394747761
RPS26P58,0.381348116
RPSAP26,0.912857622
LOC729218,0.798848693
CCR2,0.70163921
FAHD2CP,0.074342498
RPS13P2,0.217061759
NUTM2B,0.965377927
ZNF286B,0.955257383
LOC729317,0.873592064
NPM1P46,0.622007039
PLIN4,0.465390482
RPL36AP37,0.212843927
FAM86HP,0.545356264
RPS6P25,0.832896695
RPL21P16,0.368542284
RPLP1P6,0.806847693
CASTOR2,0.363432917
CCDC61,0.634261736
IL9RP3,0.334328937
ARPC3P3,0.92076582
ABHD17AP4,0.158685223
TMEM242,0.441958274
FAM72A,0.30117255
RGPD6,0.613818019
HMGN2P41,0.655065891
LOC729603,0.824206259
FLJ37453,0.704125985
RPL23AP74,0.486493356
PPIAP18,0.347247055
LOC729674,0.501093236
LINC00847,0.331834715
LOC729683,0.662369937
TPI1P1,0.567604393
LOC729737,0.904361357
ZNF878,0.139192483
SEC14L1P1,0.541678535
ZNF731P,0.93212164
FAM160A1,0.604863932
LOC729839,0.239693401
UMAD1,0.473420345
RGPD2,0.027586378
TBC1D3,0.599763702
TBC1D3H,0.540207191
CRPPA,0.984070905
RPS20P27,0.904308499
CDC26P1,0.705262497
MORN2,0.983024183
NPIPB2,0.998059127
BORCS8,0.82497258
LOC729998,0.440073667
RPSAP19,0.202293221
RHOQP2,0.747675754
ZNF814,0.120020832
LOC730069,0.476147251
ZNF726,0.947451651
LINC00886,0.177340523
RRN3P1,0.635228993
MOSMO,0.603118992
LOC730098,0.192619759
LOC730101,0.546783211
PFN1P1,0.06116097
LOC730183,0.102072312
LOC730202,0.089903002
LINC01136,0.327660237
LOC730268,0.847493276
LINC01347,0.852628916
MIR3945HG,0.663591503
SNHG9,0.656821898
CSKMT,0.768365615
LUZP6,0.106723129
H2BW4P,0.948145986
RELL1,0.236257287
TVP23A,0.917625334
SNORD3A,0.378773838
SNORD3B-2,0.953392384
SNORD3C,0.435249463
SNORD3D,0.548614672
UQCC3,0.77680895
ZBTB11-AS1,0.620469773
SNORD116-18,0.271120931
SNORD116-20,0.472798256
SNORD116-21,0.95899667
HMGN1P4,0.38002626
UBE2D3P1,0.859009813
DDTL,0.353769573
CDKN2B-AS1,0.614976471
GUSBP9,0.293726974
SIGLEC14,0.202090994
NINJ2-AS1,0.509560672
SNHG8,0.679571772
GTF2IP4,0.760266899
POM121C,0.878395157
PMS2P7,0.231813992
ZSCAN30,0.940639657
H2BW3P,0.431941259
MCTS2P,0.711218468
ELF2P1,0.510835021
ANKRD26P3,0.072101041
HMGN2P17,0.725761339
SNORD19B,0.545077323
SNORD12B,0.820881097
TMEM170B,0.690705067
SNORD58C,0.315344821
SNORA84,0.269633118
SNORA38B,0.145276008
ZGLP1,0.398765926
FAM86JP,0.444802883
EGOT,0.860743663
GHRLOS,0.039289794
ATF4P4,0.978953296
C8orf88,0.649452885
RPL15P5,0.088842735
SUMO2P17,0.646176419
SMARCA5-AS1,0.439242109
RPS7P10,0.45878817
LOC100128164,0.780712262
TMPO-AS1,0.828352473
LOC100128288,0.399582485
LOC100128398,0.455722956
LOC100128494,0.783573762
UQCRFS1P1,0.56829457
MIR29B2CHG,0.490632635
TMSB15B-AS1,0.74051438
RGS17P1,0.978660427
OST4,0.503623821
EIF4BP3,0.173301797
LINC00476,0.475280155
LINC01003,0.874396068
VPS9D1-AS1,0.640297258
FAM66B,0.554626123
ZBTB42,0.499242399
RPL10AP6,0.397930056
GAPDHP62,0.623514243
RPLP1P4,0.203725932
LOC100129034,0.516086293
UNQ6494,0.665595905
KTN1-AS1,0.474128847
LOC100129083,0.57925715
HIGD1AP1,0.31381562
RPL21P37,0.217444657
ZSCAN16-AS1,0.652324044
MATN1-AS1,0.70265741
NPM1P21,0.743944703
SMIM27,0.988876336
LINC01160,0.391066185
TOMM20P4,0.875647537
TDRD15,0.912812263
SMIM10L1,0.422970298
GABPB1-AS1,0.695415379
MSTO2P,0.88198662
LYRM4-AS1,0.585207396
ZNF37BP,0.947939628
LINC02012,0.600215206
SOD2-OT1,0.057601273
LOC100129540,0.685506806
ZNF730,0.727611822
LINC02035,0.521124313
ARRDC3-AS1,0.156285005
LINC01126,0.818194163
MIR193BHG,0.918268758
CCDC152,0.037589486
ZNF737,0.922194701
SCOC-AS1,0.870397033
RPS27P19,0.886262869
LOC100129917,0.43943519
CCNT2-AS1,0.832481848
HMGA1P8,0.863436388
LOC100130027,0.935763894
SNRPEP4,0.925586573
RPS24P19,0.176448945
LOC100130283,0.494553035
LOC100130298,0.601160167
C17orf107,0.966603347
LOC100130357,0.090162307
LOC100130394,0.250510136
CECR7,0.956728383
RPL12P16,0.32654259
WAKMAR2,0.869660763
NFYC-AS1,0.680563474
HMGB1P10,0.712120545
RPS2P5,0.070807758
LINC00910,0.730590526
LOC100130691,0.098165806
ATP6V1FNB,0.132875762
LRRC70,0.120675492
LRRC69,0.205135454
LOC100130744,0.81592095
METTL15P1,0.012763174
USP3-AS1,0.516453377
LOC100130872,0.97946683
TSTD3,0.578215403
RPL7P32,0.199239746
SNRPGP15,0.127415206
LOC100130950,0.757062099
RPL38P4,0.562029404
LOC100130992,0.49998215
ZNF316,0.687308365
CKMT2-AS1,0.00985134
SRP14-AS1,0.403456181
TNRC6C-AS1,0.795992529
TSTD1,0.437684997
CCDC183-AS1,0.040473787
RPL21P28,0.755951909
NEMP2,0.403603879
ZNF503-AS2,0.829918848
MIR181A1HG,0.278164668
PNRC2P1,0.795234025
LOC100131289,0.686540165
LINC00893,0.568609083
DBIL5P,0.185217064
CCDC18-AS1,0.281959546
ZNF236-DT,0.359463658
MZF1-AS1,0.576443565
EIF4EP2,0.369406615
RPL29P11,0.303732571
USP30-AS1,0.41339939
ARMCX4,0.839543496
PET100,0.751187847
ZNF717,0.066615933
RPS18P5,0.385375892
FAM27E3,0.361487346
RRN3P3,0.829486982
LOC100132062,0.01843271
LOC100132077,0.494186947
HERC2P7,0.601787246
C2CD4D-AS1,0.839141946
ACTA2-AS1,0.136431782
LINC01783,0.489367539
TUBB2BP1,0.144381934
PHKA2-AS1,0.672684807
NPIPB5,0.104075497
LOC100132249,0.055532628
NDUFA6-DT,0.768499603
LOC100132287,0.042078962
TEKT4P2,0.461383874
CLUHP3,0.819392434
FRG1HP,0.182846791
LOC100132356,0.421054917
FAM157B,0.692191362
NBPF10,0.79334587
LOC100132644,0.41642611
PAXIP1-AS2,0.859819503
LOC100132741,0.582588278
RPL17P7,0.583364207
KDM4A-AS1,0.661390005
IPO5P1,0.036823103
PMS2P9,0.678110823
MSC-AS1,0.581472977
FAM27C,0.771764176
RASA4DP,0.340320731
LOC100133091,0.861166923
FAM27B,0.808927811
LINC01001,0.140403936
LOC100133211,0.490957788
BMS1P7,0.227306814
RPL21P80,0.772124049
LOC100133315,0.729427333
LOC100133331,0.010899652
MAP3K14-AS1,0.346008557
LOC100134868,0.673629243
UBE2Q2P2,0.872634921
TEN1,0.067015345
UPK3BL1,0.620955603
JMJD7,0.410218531
PLA2G4B,0.48697297
C17orf99,0.485088229
CHKB-DT,0.291958069
KLLN,0.960110705
TMCO1-AS1,0.773612552
RNU4ATAC,0.95793304
SCARNA9L,0.817552302
RNA5S6,0.514603355
EPOP,0.481942953
TRIM59-IFT80,0.683122002
TOMM6,0.575265389
LINC00426,0.860451456
TRH-GTG1-7,0.476823104
TRH-GTG1-5,0.977589952
TRH-GTG1-8,0.251622037
TRH-GTG1-1,0.530068483
TRG-TCC2-6,0.284883799
TRE-CTC1-5,0.453106757
TRL-TAG3-1,0.391028345
TRH-GTG1-9,0.733103836
TRL-TAA4-1,0.543226227
TRI-AAT2-1,0.803000748
TRE-CTC1-2,0.866569962
TRK-CTT2-4,0.390579454
TRK-TTT3-1,0.416700956
TRL-CAG2-1,0.278862522
TRR-CCT3-1,0.334086116
TRQ-CTG6-1,0.793324199
TRS-GCT6-1,0.68103598
TRS-GCT4-2,0.091976348
TRT-CGT4-1,0.76169273
TRE-CTC1-4,0.88449892
TRP-TGG1-1,0.751296254
TRM-CAT5-1,0.28039808
TRS-GCT4-3,0.388060817
TRE-CTC1-3,0.656452238
TRK-CTT2-2,0.656052522
TRY-GTA5-1,0.236072973
TPT1-AS1,0.633883545
LOC100190986,0.104400345
ZFHX4-AS1,0.888938083
RPS24P8,0.095065632
FAR2P2,0.960747751
KMT2E-AS1,0.470076849
LINC01004,0.79970581
PCED1B-AS1,0.907698046
LINC00653,0.933480744
RPL7P19,0.048700555
RPS3P4,0.941499908
RPL7AP16,0.078968557
RPSAP41,0.070527272
RPL29P14,0.189855845
RPL4P6,0.839896655
RPS14P1,0.4323095
RPS20P11,0.649000781
RPS25P2,0.15324977
RPL11P3,0.522683664
RPS10P19,0.342164184
RPL39P34,0.418207061
RPS10P26,0.03668635
RPS20P35,0.304741671
RPL23AP79,0.110435471
RPL36AP42,0.075898331
NONOP2,0.693364686
LIMS3-LOC440895,0.303823676
SMG1P3,0.509048985
MEF2B,0.861191828
RASA4B,0.260060283
CMC4,0.707219746
LOC100272217,0.477177934
LINC00894,0.876234312
ANAPC1P1,0.360010546
LOC100287015,0.979458568
LOC100287042,0.990504708
GUSBP13,0.57130173
WASHC1,0.849771323
EML2-AS1,0.623712967
SH3RF3-AS1,0.764080212
LOC100287329,0.123192979
LOC100287467,0.202266914
LOC100287497,0.499660535
HSPA8P8,0.937667421
ADPGK-AS1,0.135433321
LINC00173,0.478558455
LINC00630,0.043857186
RPL13AP25,0.330699762
LOC100287896,0.193525199
TIMM23,0.956546046
LOC100288069,0.95312781
LOC100288073,0.165404526
SLC9A3-AS1,0.578046063
LOC100288175,0.5251831
LNCOC1,0.906414133
HMGN3-AS1,0.136065809
LOC100288203,0.882044885
NPIPA5,0.885813972
POM121B,0.47563985
WHAMMP1,0.963145359
LOC100288637,0.997934272
LIMS4,0.637449995
PAN3-AS1,0.24073478
WASH8P,0.677590855
LOC100288798,0.075161844
B3GNT10,0.106104401
LOC100288846,0.543643544
SLC25A25-AS1,0.856157064
ATP2A1-AS1,0.571065118
GS1-124K5.4,0.787412638
COX20P2,0.936364264
LOC100289230,0.806955476
DNAJC3-DT,0.234896457
MAN1B1-DT,0.727385257
LOC100289361,0.616352739
UBAC2-AS1,0.758045512
LOC100289495,0.036381363
LOC100289511,0.694243971
LOC100289561,0.761640761
ZNF605,0.087766015
PPATP1,0.98544749
ZNF783,0.950160153
LOC100291105,0.283184417
ZNF587B,0.37953265
LOC100294145,0.463003233
MIR1204,0.556311346
MIR1291,0.286456676
MIR1304,0.864500949
GPR75-ASB3,0.546235771
FTX,0.506589743
TMED7-TICAM2,0.886556895
SNORA80B,0.342010198
TSNAX-DISC1,0.329048517
SLC25A5-AS1,0.530383669
PET117,0.454411899
PITPNA-AS1,0.75760704
LOC100310756,0.538468806
VDAC1P8,0.280590258
LOC100313968,0.18143418
SAP25,0.310362835
GCSHP5,0.474924715
LOC100335030,0.667369582
LOC100379224,0.116766192
NPPA-AS1,0.802780311
BACE1-AS,0.736230486
ZBED6,0.77224282
KRT8P33,0.867445591
KRT8P46,0.860728514
KRT8P39,0.982115749
KRT8P34,0.808914112
NBEAP2,0.926416169
PDLIM1P4,0.500241152
LOC100419583,0.479336506
ZNF887P,0.247791772
LOC100419798,0.629057843
LOC100419814,0.405724975
LOC100419896,0.717674727
LOC100419906,0.300430913
LOC100419920,0.063303987
GDI2P2,0.879293104
NTAN1P2,0.468413298
LOC100420464,0.814886776
LOC100420571,0.890437015
PGAM1P7,0.186879928
CASC4P1,0.907003184
LOC100420758,0.107967696
SEC24AP1,0.450937417
NCAPD2P1,0.782977794
LOC100421306,0.144182525
LOC100421358,0.9436452
MPRIPP1,0.067972468
HNRNPA1P38,0.046198482
LOC100421490,0.861252811
EIF4A1P10,0.504316535
LOC100421561,0.446141574
LOC100421569,0.253688243
FAM21EP,0.328478679
LOC100421597,0.843827841
LOC100421693,0.38392214
EEF1A1P19,0.039991971
EEF1A1P23,0.072899236
LOC100421819,0.931317117
EEF1A1P4,0.014261281
NPM1P27,0.751672443
NPM1P24,0.276759138
LOC100422495,0.342644638
SMG1P6,0.742003986
DFFBP1,0.579753555
ITGB1P1,0.529235141
THAP12P7,0.101764966
IGLL5,0.424725547
EIF3EP3,0.449063821
ELOCP19,0.766078642
MTRNR2L1,0.745808216
MTRNR2L2,0.034561063
MTRNR2L8,0.043249961
MTRNR2L9,0.051337751
THAP9-AS1,0.08317885
LINC00674,0.220099943
LINC00673,0.923759417
LOC100499489,0.152578991
MIR3916,0.239773303
LOC100505501,0.629094022
BANF1P3,0.272132234
LINC02520,0.880537701
RBM26-AS1,0.981025945
LOC100505549,0.708016319
INAFM2,0.929752756
SNHG21,0.32275178
LOC100505622,0.856377607
MALINC1,0.652841292
FGD5-AS1,0.627673169
RAD51-AS1,0.536480513
NAPA-AS1,0.889278344
LINC00888,0.073322186
SH3BP5-AS1,0.273175042
LINC01094,0.353979272
LOC100505715,0.503584611
MIR4458HG,0.784691557
ITGB2-AS1,0.683194079
RPARP-AS1,0.419246624
MHENCR,0.474789927
OSER1-DT,0.191404429
CARD8-AS1,0.382254307
APTR,0.285305745
CEBPZOS,0.624087137
TMEM161B-AS1,0.54123304
GLCCI1-DT,0.208015269
APELA,0.343336362
LOC100506023,0.633504204
RNASEH1-AS1,0.324348209
SMG1P7,0.251930386
LOC100506083,0.199495257
ARL17B,0.151631137
LOC100506098,0.407641996
LOC100506100,0.700275236
LOC100506124,0.380394782
GVQW3,0.177271006
TMEM35B,0.573344244
SRP54-AS1,0.206884679
TAF1A-AS1,0.693832155
TMEM185AP1,0.444314015
MIR210HG,0.129641243
PAXBP1-AS1,0.998859892
RAB30-DT,0.52967166
PTMAP9,0.449754499
LOC100506258,0.260020883
LOC100506282,0.090331045
LOC100506302,0.245765815
HOTAIRM1,0.826984603
GPRC5D-AS1,0.99206203
SP2-AS1,0.36726213
LINC00649,0.446067408
OTUD6B-AS1,0.250693133
LINC01006,0.762493355
SLC16A1-AS1,0.430921274
MIR3681HG,0.34833974
TMEM147-AS1,0.163618501
LOC100506472,0.646058009
LOC100506476,0.814109825
LINC02809,0.739976052
C16orf95,0.343631392
VASH1-AS1,0.254655348
LOC100506606,0.956283062
LINC00540,0.612915412
PRKAR2A-AS1,0.443513501
LOC100506639,0.206854824
PXN-AS1,0.509472514
OCLN,0.563325168
DDX11-AS1,0.321518647
NRAV,0.408735229
MRPS30-DT,0.987164436
IQCH-AS1,0.9662385
EBLN3P,0.810310897
ALOX12-AS1,0.62723696
NUP50-DT,0.802460594
LOC100506730,0.486312975
SLFN12L,0.682583215
AFF1-AS1,0.156819731
AZIN1-AS1,0.548933933
TRG-AS1,0.624127502
TSPOAP1-AS1,0.591068444
ECE1-AS1,0.012173877
LOC100506804,0.666882119
MYLK-AS1,0.117243926
GIHCG,0.955007523
TTN-AS1,0.500995403
MKLN1-AS,0.386323678
LINC00665,0.828364155
ELOA-AS1,0.490293812
PWAR6,0.658990653
LOC100506990,0.311902061
LOC100507002,0.418706383
LOC100507006,0.063121244
TMCC1-AS1,0.232841007
PITRM1-AS1,0.698604185
LOC100507053,0.529148723
MELTF-AS1,0.418810507
PSMD6-AS2,0.561781929
COX20P1,0.286963126
HMGN1P25,0.531076409
BOLA3-AS1,0.679792797
LINC01012,0.461359347
SLFNL1-AS1,0.997841748
LINC02384,0.308950686
LINC01578,0.695583924
SNHG16,0.729301015
LOC100507250,0.74292118
STX18-AS1,0.528378496
LOC100507283,0.340345997
ZNF865,0.12443981
LOC100507291,0.747648134
TMEM44-AS1,0.280003576
SNHG19,0.974610496
MINCR,0.628784527
ERVK13-1,0.992557613
ZSWIM8-AS1,0.342474802
VIM-AS1,0.44952106
LOC100507373,0.330502129
KCNQ5-IT1,0.540098726
INTS6-AS1,0.782991997
TMEM178B,0.376625078
ZNF571-AS1,0.856558745
MICA,0.87400065
LOC100507437,0.699419086
ZNF213-AS1,0.875827207
NRSN2-AS1,0.41085183
GVQW2,0.456584241
PSMB8-AS1,0.4931912
LINC02615,0.864473825
SDCBP2-AS1,0.76226096
LOC100507507,0.657074936
SMG1P4,0.30478063
MCPH1-AS1,0.964887192
LOC100507557,0.816338213
RAB11B-AS1,0.735445123
BHLHE40-AS1,0.858079456
LOC100507599,0.399539525
LCT-AS1,0.433798332
TRIM52-AS1,0.992975583
LINC02397,0.580951418
PPP1R14BP3,0.539101012
ZNF687-AS1,0.129964131
GMDS-DT,0.693398511
CPB2-AS1,0.202273348
LY75-CD302,0.265997239
ARPC4-TTLL3,0.702574714
RBM14-RBM4,0.604138177
CENPS-CORT,0.512142172
ATP5MF-PTCD1,0.554897896
ABHD14A-ACY1,0.361608193
NT5C1B-RDH14,0.670035639
SLX1A-SULT1A3,0.795576182
SLX1B-SULT1A4,0.959565286
PHOSPHO2-KLHL23,0.567165885
SEPT5-GP1BB,0.386833285
BLOC1S5-TXNDC5,0.566833816
EEF1E1-BLOC1S5,0.9253454
RPL17-C18orf32,0.353189032
TGIF2-RAB5IF,0.419377213
GIMAP1-GIMAP5,0.542120586
GJA9-MYCBP,0.555412876
PMF1-BGLAP,0.267545551
LHX4-AS1,0.35725716
ARL2-SNX15,0.212305061
BLOC1S1-RDH5,0.1794871
POC1B-GALNT4,0.824969255
FKBP1A-SDCBP2,0.123313463
ARMCX5-GPRASP2,0.202961884
NEDD8-MDP1,0.581305782
BCL2L2-PABPN1,0.288774249
SERF2-C15ORF63,0.3129263
RPL36A-HNRNPH2,0.972062974
CORO7-PAM16,0.099131926
TEN1-CDK3,0.110731641
RAD51L3-RFFL,0.773288366
RNASEK-C17orf49,0.079723245
TMEM256-PLSCR3,0.612346561
ZNF559-ZNF177,0.797699523
RPS10-NUDT3,0.20445701
HSPE1-MOB4,0.272514594
CHURC1-FNTB,0.715910823
RAB4B-EGLN2,0.707860406
ZNF625-ZNF20,0.303505864
NPHP3-ACAD11,0.9967644
COMMD3-BMI1,0.514526521
MSH5-SAPCD1,0.826699412
INO80B-WBP1,0.802347658
MICOS10-NBL1,0.748842511
ATP6V1G2-DDX39B,0.990290819
PPT2-EGFL8,0.213511643
C8orf44-SGK3,0.166986536
ZHX1-C8orf76,0.343754604
RTEL1-TNFRSF6B,0.066572758
UBE2F-SCLY,0.860732956
FAM24B-CUZD1,0.224879703
PRH1-PRR4,0.160683591
BIVM-ERCC5,0.345364926
TVP23C-CDRT4,0.032224099
LRRC37A8P,0.807069024
TCAF2C,0.610513092
SENP3-EIF4A1,0.427403636
P2RX5-TAX1BP3,0.627783677
SLMO2-ATP5E,0.982733543
TNFAIP8L2-SCNM1,0.641073018
STX16-NPEPL1,0.112403357
HNRNPUL2-BSCL2,0.005194039
ISY1-RAB43,0.610883893
MIR378I,0.204676008
MIR3064,0.986795991
MIR5047,0.954203288
MIR4537,0.938817075
TPTE2P5,0.593578055
PARTICL,0.767733889
LOC100630923,0.5171671
LINC01311,0.225176314
PYCARD-AS1,0.201328374
LOC100652758,0.635470663
LOC100652768,0.414382221
NNT-AS1,0.748071003
SNX29P1,0.815781773
LINC00539,0.762548163
LOC100653395,0.114631396
KLHL7-DT,0.227016702
MIR5087,0.287422627
MIR5195,0.623045857
HEIH,0.849172671
FSBP,0.939418326
PDCD6IPP1,0.489269004
PINK1-AS,0.402764256
TMEM265,0.986989779
LINC00278,0.995669112
DGUOK-AS1,0.905384176
COX10-AS1,0.12667574
STK24-AS1,0.806725585
ST3GAL6-AS1,0.418879678
NAALADL2-AS2,0.93043014
USP32P4,0.249833239
UBE2CP5,0.987125568
ALMS1-IT1,0.996586371
HOXB-AS1,0.556283458
NPIPP1,0.329930881
UGDH-AS1,0.959860364
IFNG-AS1,0.630974148
PTGES3L,0.078077056
PTGES3L-AARSD1,0.392860326
UNC93B7,0.879311496
MRPS31P5,0.896313484
DNAH17-AS1,0.731999818
LOC100996419,0.237386964
ARLNC1,0.725233765
LOC100996437,0.550268195
LINC01355,0.286985516
LINC01806,0.830648991
LOC100996583,0.201511944
HERC2P11,0.87348485
LOC100996842,0.899042879
FMC1-LUC7L2,0.476076376
PYURF,0.858605921
OVCH1-AS1,0.765851704
NPIPA7,0.233422438
NPIPA8,0.054064959
LINC02446,0.884795051
ACTR3-AS1,0.519062362
FCF1P2,0.755292936
ZNF891,0.883034572
TBC1D3L,0.711089905
NUTM2B-AS1,0.912131337
NPTN-IT1,0.278032817
LOC101241901,0.125244035
YTHDF3-AS1,0.942580287
MMP24OS,0.315013214
XXYLT1-AS2,0.376925382
RNVU1-8,0.428679195
SPECC1L-ADORA2A,0.333803324
STAG3L5P,0.59581527
STAG3L5P-PVRIG2P-PILRB,0.779084465
CAPN10-DT,0.605267443
PRNCR1,0.382803105
RALY-AS1,0.372209205
GTF2IP12,0.287544369
LINC01358,0.599250725
LOC101926935,0.47829373
PRKAR1B-AS1,0.630087047
DLGAP4-AS1,0.030117317
LOC101927021,0.320258649
CHROMR,0.908276581
LOC101927045,0.989373785
LOC101927069,0.873329472
LOC101927100,0.596253534
LOC101927151,0.238105838
LINC01934,0.219289124
FAM111A-DT,0.416712353
UBR5-AS1,0.855290991
LOC101927245,0.738526759
LOC101927278,0.496747824
MANEA-DT,0.791054326
LOC101927322,0.03477298
LOC101927365,0.523141194
LOC101927402,0.895983524
LINC01781,0.844033402
TMED2-DT,0.778507655
LOC101927420,0.231007101
PANO1,0.19911749
ANKRD44-IT1,0.741530368
LOC101927550,0.556369992
LOC101927572,0.787715917
NCK1-DT,0.374491517
ZNF529-AS1,0.836486971
RNF139-AS1,0.73717658
LOC101927620,0.066209462
LINC01534,0.119741823
LINC01150,0.759106182
ADNP-AS1,0.71188293
LINC02541,0.637480258
LINC02227,0.246562951
EMSLR,0.104352214
LOC101927751,0.258025481
LOC101927752,0.037054082
COA6-AS1,0.766526376
LOC101927789,0.821927061
LOC101927811,0.718746378
LOC101927815,0.173052321
GBAT2,0.025703307
LINC02449,0.321995163
LOC101927919,0.044844217
LINC01480,0.678716885
LINC01572,0.866533441
LOC101927974,0.672294264
