Short Gene name,p_value w/o covariate,p_value w/ covariate
,0.826295852,0.191630664
,0.908221864,0.028781721
,0.81992877,0.574614029
,0.56399219,0.049813623
,0.928827184,0.104901965
,0.790233509,0.717472069
,0.933261815,0.561653618
,0.15181892,0.008699581
,0.871475575,0.495377418
,0.950788381,0.181558944
,0.643324194,0.76621929
,1,0.960707924
,0.814441022,0.052197646
,1,0.067595984
,0.646177239,0.790967517
,0.940619387,0.761235215
,0.182075283,0.175094295
,0.74213482,0.139398313
,0.488327191,0.253401744
,0.986488724,0.075505938
,0.611326111,0.459181716
,0.2645327,0.000166293
,0.748876614,0.811171575
,0.263031404,0.001252103
,0.861188774,0.053334155
,0.690968804,0.847262239
,0.865371483,0.965031797
,1,0.420729215
,0.870548132,0.748328046
,0.632594946,0.624229105
,0.681902175,0.955105454
,0.843535684,0.27335404
,0.635998409,0.249912538
,0.578118879,1
,1,0.348900779
,0.785865889,0.018891379
,0.628608745,0.582379004
,0.206640142,0.027267245
,0.736735073,0.963371051
,1,0.200543513
,0.701575631,0.521369603
,0.240753741,0.116043794
,0.968828904,0.711650227
,0.280631363,0.402414841
,0.639465063,0.916200886
,0.577945924,0.279618109
,0.927713118,0.934076424
,0.757704412,0.414178231
,0.659127695,0.233866829
,0.551147682,0.080718894
,1,1
,0.953042985,0.737569751
,0.851133291,0.032113872
,0.265762349,0.838755533
,0.154775692,0.284902512
,0.361937156,0.000658185
,0.945918578,0.446411459
,0.692912031,0.02842741
,0.668730385,0.903810336
,0.757617584,0.096673709
,1,0.318909684
,0.963407067,0.709638446
,0.236434207,0.147989119
,1,0.114980087
,0.590804073,0.000119628
,0.73576102,0.477704574
,0.857497631,0.029263529
,0.888316746,0.062530404
,0.883094698,0.59553527
,0.81424973,1
,0.62443733,0.659304919
,0.377673997,0.292206971
,1,0.026673362
,0.912353524,0.056082516
,0.360869951,0.843737084
,0.828005213,0.900855463
,1,0.051918968
,1,0.281522101
,1,0.703105271
,0.355160618,0.877082911
,1,0.552879463
,1,0.979299174
,0.881476551,1
,0.523667068,0.536990247
,1,0.73398535
,0.58475729,0.125554149
,0.821947841,0.073047673
,0.70679285,0.883986221
,0.65970142,0.480397303
,1,0.396873002
,0.9677338,0.192384835
,1,0.818959483
,1,0.591950931
,0.305732432,0.501821719
,0.11721729,0.013220283
,1,0.753482071
,1,0.588672545
,0.920344652,0.001933696
,0.833723728,0.742992741
,1,0.342116899
,0.928506448,0.633894385
,0.830598112,0.511314071
,0.675417486,0.007667886
,1,0.489128074
,0.435421848,0.552395786
,0.239114414,0.136416774
,0.604000609,0.124710266
,0.631781227,0.587588612
,0.341528304,0.003747397
,0.620106291,0.292836769
,0.54084335,0.804480141
,0.614479041,0.623205508
,0.819033454,0.006694878
,0.73576102,0.190230156
,0.717530118,0.234270592
,0.736948665,0.515567123
,0.873390522,0.134512048
,0.746073307,0.630296771
,1,0.764697379
,0.519948063,0.047481713
,0.596075316,0.470065226
,0.503458927,0.240332731
,0.748301139,0.463831899
,0.90815248,0.855847991
,0.938775741,0.223688823
,0.868247317,0.502955813
,1,0.755438725
,0.689574628,0.311458409
,0.862298566,0.695802649
,0.977653166,0.788085498
,0.936730131,0.551154349
,1,0.310021357
,0.599035616,0.526754569
,0.699252041,0.259165483
,1,0.7594332
,0.999568624,1
,0.738733507,0.344851993
,1,0.953134353
,0.843535684,0.796331194
,0.798378573,0.800400859
,0.934111166,0.559439789
,1,0.450320753
,0.806158455,0.457222512
,0.841460691,0.231135704
,0.202972227,0.006807859
,0.847471031,0.696659661
,0.769340786,0.011308863
,0.668286607,0.155238492
,0.704832879,0.691620778
,0.786572394,0.07229685
,0.977453325,0.171058867
,0.830702637,0.712083909
,1,1
,0.602212318,0.862107505
,0.769340786,0.071839215
,0.938343756,0.917515757
,0.429652131,0.033877625
,1,0.396514335
,0.980062245,0.042003199
,0.842199223,0.969163668
,0.842008797,0.639029101
,0.567809689,0.776937443
,0.564490358,0.124035353
,0.637906005,0.671377998
,0.339551662,0.143799321
,0.57393381,0.445823607
,0.904206843,0.829028248
,0.418268353,0.311011212
,0.927713118,0.774555204
,0.741494906,0.313105909
,0.131363295,0.003876538
,0.763242391,0.72170332
,0.689639741,0.011948179
,0.513594826,0.281474875
,0.621903035,0.620119381
,1,0.980696023
,0.749170802,0.683049033
,0.888855903,0.41077833
,0.837358691,0.603365181
,0.91700341,0.474904635
,0.610394145,0.435159958
,1,0.133575768
,0.886673567,0.49582095
,1,0.056120662
,1,0.355439889
,0.266341548,0.028716521
,1,0.524302136
,0.930898966,0.460140059
,0.701575631,0.44763962
,1,0.155127722
,6.95E-05,0.85238418
,0.786632746,0.00775781
,0.828005213,0.384999899
,1,0.150986126
,0.769039617,1
,0.142243767,0.060543436
,1,0.49647323
,0.869774225,0.31154054
,0.809787669,0.084211383
,0.805323972,0.241410315
,0.569300786,0.429319033
,0.547323949,0.572193816
,1,0.135933026
,0.184635194,0.002771638
,1.11E-08,0.932783198
,0.907598382,0.709111144
,0.480015594,0.2426567
,1,0.602492681
,0.924659529,0.253852486
,0.402268629,0.351158967
,0.720498964,0.903082497
,0.838822599,0.276252774
,0.419841255,0.555390145
,0.789034212,0.270700023
,1,0.776655752
,0.786632746,0.123923898
,0.875630546,0.421910501
,0.933261815,0.540102306
,0.584076664,0.464090822
,0.491332588,0.184239666
,1,0.25749206
,1,0.58767719
,0.889528457,0.164879112
,0.773537993,0.7429308
,0.445532932,0.432932705
,0.046091913,0.924250653
,1,0.266338884
,0.648391056,0.60449365
,0.827447901,1
,0.736202298,0.662993585
,0.971955057,0.345979594
,0.749310137,0.785597404
,0.736212622,0.973471396
,0.700659953,0.847041765
,1,0.245281825
,0.378629034,0.741690055
,0.857366092,0.035332896
,0.639465063,0.239661766
,0.5260161,0.764555891
,0.630245969,0.105540334
,0.78124474,0.312692705
,1,0.527851178
,2.68E-08,0.303391916
,1,0.53918276
,0.246236782,0.17444015
,1,0.866438291
,1,0.147029335
,0.989508113,0.344915637
,0.786632746,0.909425546
,0.786343833,0.653448407
,0.838822599,0.144936519
,0.651094869,0.097646382
,1,0.440835862
,0.245942796,0.003623531
,0.938896994,0.881389102
,1,0.505401803
,1,0.348613011
,0.884408014,0.816865752
,0.430032489,0.628562146
,0.714196921,0.476048865
,0.329896697,0.032836488
,0.4380024,0.017923727
,0.13246246,0.001303401
,0.940619387,0.24699839
,0.80409416,0.512221162
,0.881476551,0.015691118
,0.830702637,0.6216522
,0.624930711,0.058108024
,0.7673069,0.334025266
,1,0.081853219
,0.001691617,0.100712199
,0.931589152,0.08301172
,1,0.826768397
,0.471894514,0.028727185
,0.75513151,0.52468524
,0.832609032,0.033239077
,1,0.209299078
,0.828451829,0.686667543
,0.701869379,0.624768917
,0.590049791,0.195932592
,0.663796421,0.418365566
,0.209074479,2.75E-05
,0.779306781,0.012138076
,0.40945954,0.750100984
,0.869398704,0.933620011
,0.691415919,0.907425557
,0.78465631,0.676731601
,0.736212622,0.336969101
,1,0.476955525
,0.669225677,0.122214828
,0.828451829,0.710016022
,0.73470608,0.614587042
,0.992583282,0.902414068
,1,0.648201015
,0.834797141,0.477806285
,0.634524726,0.801344588
,0.046994723,0.007102058
,0.763007667,0.795977617
,0.744063343,0.470610737
,1,0.288570154
,0.537652314,0.57326405
,0.164156467,0.000176652
,0.912034337,1
,0.836564204,0.740066192
,0.827447901,0.719049836
,0.590804073,0.705863922
,0.577611291,0.428405071
,0.857497631,0.481058199
,0.907598382,0.602997334
,0.81424973,0.696818205
,0.467121396,2.92E-05
,0.945918578,0.409618144
,0.699875226,0.27993272
,0.347416727,0.269587381
,0.920488043,0.08657308
,0.987367123,0.621076607
,0.708976637,0.976921611
,0.556333014,0.662455787
,0.698710098,0.536313139
,1,0.880229892
,0.92513933,0.159218559
,0.904844674,0.293358165
,0.629511474,0.28286806
,1,0.691078743
,0.30592839,0.677013096
,0.718038682,0.177417072
,0.626505974,0.481770278
,0.565789243,0.012470376
,1,0.032723697
,0.824925732,0.308143893
,0.556063392,0.098308642
,0.835094041,0.623714801
,0.32635184,0.264243162
,0.605430579,0.67547683
,0.508886082,0.459200021
,0.512518853,0.357882361
,0.723889822,0.752672654
,0.454089721,0.968295463
,0.790233509,0.872990278
,1,0.074047044
,1,0.915348263
,0.373118845,0.017899627
,0.969636795,0.810476442
,0.381241957,0.601310456
,0.971955057,0.759575866
,0.652669525,0.207021003
,1,0.333953921
,1,0.727756261
,1,0.313142727
,0.85146242,0.382334597
,0.598649354,0.974872454
,0.51149842,0.836798304
,1,0.056773489
,0.805764775,0.543074984
,1,0.738794382
,0.711229142,0.699787266
,0.982515346,0.716106539
,0.830702637,0.775336518
,0.81992727,0.03851346
,1,0.175200188
,0.916578728,0.499168345
,0.48722001,0.330301936
,1,0.442242458
,0.986258762,0.615738101
,0.303938982,0.40573763
,0.754046144,0.00320369
,1,0.041652609
,0.738733507,0.267541335
,0.475223318,0.056370638
,1,0.127741555
,1,0.640376525
,1,0.705183618
,0.59005916,0.105807025
,0.421868029,0.346401239
,0.923146665,0.160396969
,0.785642657,0.837348526
,0.79006424,0.221118844
,0.938581577,0.081137888
,0.701575631,0.144913034
,0.938763474,0.63697582
,0.660103906,0.819904034
,1,0.210716965
,1,0.62486454
,0.511038863,0.782688388
,0.45814378,0.008335315
,0.85672591,0.343628989
,0.176403085,0.836622991
,0.940619387,1
,1,0.771906027
,0.739371312,0.235720805
,1,0.273143192
,1,0.817112506
,0.809787669,0.822006017
,0.133889381,0.100813076
,0.701869379,0.055293887
,0.77263302,0.024004307
,0.860405263,0.486994911
,0.429249077,0.253139738
,1,0.083993881
,0.967306245,0.96878861
,0.992840697,0.157912441
,0.615001835,0.942099137
,0.581172236,0.690305784
,0.334912809,0.92079461
,0.790233509,0.2680532
,0.907598382,0.354053902
,1,0.23069056
,0.889528457,0.008584102
,0.547963734,0.110145969
,0.528564752,0.991233855
,1,0.034930943
,0.871475575,0.660791875
,1,0.541117391
,0.714622894,0.811691108
,0.859694044,0.456964438
,0.908506859,0.451948493
,0.796271378,0.905713928
,0.870408622,0.782163467
,1,0.791137643
,0.73470608,0.890804632
,1,0.049897693
,0.811171467,0.921179132
,0.758321459,0.894741178
,1,0.693234309
,0.839895922,0.85315671
,0.542591464,0.129776582
,0.65276586,0.018191688
,1,0.334517881
,0.769821909,0.812292377
,0.9677338,0.324914458
,0.968828904,0.636751127
,0.806158455,0.543730782
,1,0.98460297
,0.710115685,0.706513221
,0.97821988,0.569036278
,0.590433392,0.902700785
,9.16E-08,0.783631791
,0.607691004,0.613967699
,0.340624224,0.450318963
,1,0.753154108
,0.81992877,0.532359464
,0.900465302,0.67290736
,0.489372738,0.711267008
,1,0.35986467
,0.557471972,0.073326184
,0.921325658,0.247348409
,0.704072991,0.491513441
,0.808836572,0.000349733
,0.055404744,7.17E-05
,0.621859234,0.366348405
,1,0.875851349
,0.924367589,0.602611906
,1,0.613765635
,0.606757435,0.719505058
,1,0.004237366
,0.938763474,0.968361304
,0.340255207,0.066431618
,1,0.296746366
,0.959365026,0.3068588
,1,0.997253379
,0.595223392,0.742563419
,0.907852491,0.400185593
,0.997494554,0.539029613
,0.369063798,0.912580033
,1,1
,0.657983647,0.033285289
,0.808666388,0.454006021
,0.684213655,0.326714724
,0.339910464,0.598310475
,0.827907176,0.102237351
,0.956402847,0.420490309
,0.626505974,0.287496994
,0.545811933,0.164375406
,0.827447901,0.790698763
,1,0.371621435
,0.929729159,0.082441558
,0.558369791,0.960143315
,0.506279464,0.878125695
,0.480079571,0.849164575
,0.883182246,0.904796451
,0.489128926,0.030832348
,0.804092762,0.72737093
,1,0.513486066
,0.047569858,0.115220528
,0.483180018,0.65546367
,0.000400565,7.88E-05
,1,1
,1,0.450089996
,0.645360374,0.700007
,0.752739984,0.621541866
,0.399082442,0.637216299
,0.711966128,0.150161727
,1,0.467163807
,0.924659529,0.866300957
,1,0.407040868
,0.772678538,0.728001846
,1,0.578828397
,0.703585366,0.291015501
,0.888316746,0.894083015
,1,0.647792006
,0.276397579,0.139104524
,0.360171582,0.00021072
,0.941385833,0.816373277
,0.162129749,0.004782306
,1,0.872718634
,0.769039617,0.205323497
,0.642374973,0.065188962
,0.656185385,0.299244822
,1,0.441325566
,0.701575631,0.165177374
,0.748570212,0.192431886
,0.880645096,0.427316907
,0.712441968,0.702149241
,0.929489912,0.513974182
,0.603930025,0.059537763
,0.167215315,0.000187561
,0.842008797,0.005835547
,0.921978314,0.834257937
,0.687724725,0.17530969
,1,0.385898394
,0.191713336,0.201961324
,0.817210225,0.264142192
,0.923394694,0.508205382
,0.800490731,0.064865665
,0.982515346,0.967148541
,1,0.803270165
,0.824925732,0.449309274
,0.868247317,0.115545076
,0.627370166,0.963683869
,0.62055411,0.732002703
,0.20037283,0.532657132
,0.863750919,0.735060773
,0.525984023,0.086204604
,0.988842498,0.917962389
,0.406142195,0.77174318
,0.802278062,0.49391755
,1,0.462782879
,1,1
,0.657983647,0.309826815
,0.304216958,0.271551245
,0.407635102,0.126206096
,0.680457394,0.033797592
,1,0.231019286
,0.654303407,0.590569911
,0.492707057,0.511814575
,0.720498964,0.379279512
,0.086346259,0.034188459
,1,0.257216878
,0.43963531,0.39140802
,1,0.476076229
,1,0.839747262
,0.531655742,0.013183984
,0.735968005,0.82010585
,1,0.094312317
,0.720054816,0.499051782
,0.649905304,0.791740711
,0.845084657,0.783704034
,0.487053669,0.777868553
,0.744493537,0.450743995
,0.858911479,0.420069213
,0.48763506,0.458903051
,0.313548342,0.065647741
,0.869774225,1
,0.457795673,0.136531338
,0.494486404,0.869877305
,0.898427077,0.834785482
,0.30976365,0.160061717
,1,0.801808045
,0.701575631,0.88080065
,0.709464274,0.564010466
,0.972727737,0.061178
,0.830632185,0.482956989
,0.50633893,0.014542041
,0.551147682,0.840210058
,0.768837556,0.710478597
,0.838801548,0.164061877
,0.6642273,0.044317553
,0.95352248,0.532878949
,0.840363217,0.646626284
,0.498737587,0.465699202
,0.838807341,0.678496718
,0.225028058,0.602964468
,1,0.428098521
,0.995853337,0.075567099
,0.665364155,0.485203808
,0.944029024,0.413595488
,0.473874361,0.044543257
,0.588621085,0.988840944
,0.686480992,0.048121949
,0.785876122,0.737587687
,0.635701999,0.877231017
,0.168150795,0.001222234
,1,0.105106781
,0.88637087,0.360005097
,0.622564313,0.00873786
,0.913115744,0.046352381
,0.000223292,0.013053732
,0.874490535,0.624673075
,0.152421173,0.000546304
,0.306197364,0.022657047
,0.927289787,0.217121269
,0.806158455,0.428131153
,0.95583033,0.890050545
,0.478811792,0.315232463
,0.428610874,0.169467587
,1,0.776055059
,0.326001363,0.205357349
,0.935587156,0.943661091
,0.992583282,0.812707555
,0.387563267,0.172213052
,0.695517931,1
,1,0.166739668
,1,0.196012322
,0.769821909,0.598434106
,1,0.814215485
,0.851258845,0.135345164
,0.669729012,0.114731147
,0.558327386,0.077718387
,0.772678538,0.921448184
,0.663442586,0.28277855
,0.902916938,0.131997522
,0.938763474,1
,0.843535684,0.363346557
,1.92E-07,0.306788712
,0.982515346,0.469446148
,0.378591509,0.216677196
,1,0.160855241
,0.887087749,0.700681821
,0.838184978,0.22582082
,0.511582744,0.680685355
,0.791941302,0.174058528
,0.771059788,0.412304865
,1,0.405645795
,1,0.745521888
,0.214267676,0.306548382
,0.814713053,0.344539107
,0.712495072,0.053428697
,0.210861843,0.003377488
,1,0.410025796
,0.691415919,0.216617565
,0.504060031,0.043100838
,0.515996439,0.141785793
,0.614042204,0.917869143
,0.723687065,0.52592912
,0.755556725,0.985679713
,0.884408014,0.393134323
,0.996021151,0.297718566
,0.754869539,0.19553988
,0.46936276,0.14035398
,0.868247317,1
,0.924659529,0.468848154
,1,0.432515671
,0.758527354,0.712491176
,0.953042985,0.374336181
,1,0.843088932
,0.959365026,0.975672769
,0.718585269,0.603097216
,0.91237034,0.07391752
,0.90815248,0.472450283
,0.754869539,0.844160796
,1,0.103403638
,0.70710607,0.088684186
,1,0.835804796
,0.377673997,0.394269208
,0.552142669,0.41322339
,0.541100817,0.72923231
,1,0.802532281
,1,0.328875376
,0.987328773,0.924514196
,0.775399635,0.763683184
,0.636417843,0.294198077
,0.876599725,0.991578054
,0.810774285,0.706245907
,0.992583282,0.313814327
,1,0.605990952
,1,0.929410436
,0.774102663,0.01174379
,0.333316945,0.079206592
,0.594529151,0.674101095
,0.782194627,0.442194942
,0.756086207,0.62397569
,1,0.467476396
,0.584182562,0.954062034
,1,0.884951786
,0.460877914,0.975024884
,0.388490831,0.442318918
,1,0.431695738
,0.645873266,0.809894282
,0.971955057,0.349881106
,0.60062184,0.318444166
,0.581172236,0.083194753
,0.913039824,0.931843914
,0.940619387,0.900832427
,0.81424973,0.065641696
,0.926640836,0.827714082
,1,0.916905055
,0.923394694,0.924535854
,0.738733507,0.002068867
,0.454796384,0.753106424
,0.998027516,0.247826718
,0.763602639,0.748717345
,0.636272099,0.021744159
,0.713170295,0.928348614
,0.716194189,0.096887415
,1,0.968824278
,0.776846345,0.165706718
,0.701575631,0.995924275
,0.860678003,0.582107554
,0.331310937,0.02310682
,0.741653787,0.841887373
,0.902640937,0.610793904
,0.375730826,0.059678135
,1,0.175218149
,0.652704989,0.149821445
,0.642735641,0.601678324
,0.414675921,0.000290104
,0.973510544,0.811667096
,1,0.599937218
,0.924367589,1
,0.694162469,0.643264084
,0.838184978,0.00554164
,0.827096235,0.870286219
,0.654958904,0.704976461
,0.223603923,0.162886541
,0.6608783,0.986367257
,0.686182035,0.255912185
,0.546266755,0.555858678
,0.82942905,0.123916665
,0.940619387,0.306258655
,0.783780476,0.128005119
,0.736948665,0.750938549
,0.587997571,0.882556882
,0.625781582,0.062648545
,0.760403415,0.178751737
,0.933261815,0.025311228
,0.799570318,0.800339074
,0.66309296,0.075555838
,0.480111794,0.324541439
,0.529370986,0.795163307
,1,0.210000249
,0.267725523,0.055864925
,0.804332848,0.567825146
,1,0.016846598
,0.650090397,0.506992306
,0.660916363,0.768430662
,0.927870216,0.944080495
,0.374303949,0.00536665
,0.342381557,0.006775714
,0.82650129,0.120745535
,0.311845908,1
,0.70718143,0.546256581
,1,0.619301469
,0.549164289,0.16940596
,0.666721871,0.159382162
,0.400474946,0.336410894
,0.896784272,0.63639786
,0.000495434,0.986420843
,0.567280119,0.306924912
,1,0.461916624
,0.633799101,0.176503768
,0.434508899,0.528956843
,0.754869539,0.111691386
,0.411165605,0.221692367
,1,0.106828195
,1,0.702675149
,0.914689367,0.159673283
,0.688368217,0.430127419
,1,0.14968848
,0.88568006,0.093968463
,0.628608745,0.636685232
,0.627953463,0.117639831
,0.412865106,0.052286924
,0.63151993,0.386210865
,0.610394145,0.473462877
,0.448745205,0.79807089
,0.570641221,0.222852247
,0.854908078,0.994517442
,0.749437812,0.501710195
,0.566953211,0.165420941
,1,0.554114848
,0.576528325,0.199224019
,0.835094041,0.423127107
,0.875797067,0.536028876
,1,0.519095743
,1,0.092901415
,1,0.560365931
,0.936730131,0.07797362
,0.459631703,0.016390546
,0.496172334,0.045621102
,0.513565552,0.000581512
,0.647016051,0.200503614
,0.541419628,0.184624563
,1,0.71142867
,0.948459863,0.439284389
,0.841304518,0.10778915
,0.701575631,0.035229147
,0.748790323,0.840748442
,0.508886082,0.578070935
,0.408624499,0.014964317
,0.606896892,0.57648453
,1,0.546661413
,0.836526147,0.562439756
,0.758657537,0.883724616
,0.803067228,0.381829477
,0.733983032,0.659662914
,0.773124175,0.287800348
,0.347351199,0.003605704
,0.645220168,0.64466808
,0.533547934,0.470448243
,0.467276241,0.435301859
,0.811077216,0.025179814
,1,0.257683716
,1,0.666967976
,1,0.119680538
,0.457856726,0.500668119
,0.011013874,3.48E-07
,0.940619387,0.803603351
,1,0.49771556
,0.393896638,0.771778435
,0.583866806,0.043385721
,0.638899961,0.93611602
,0.620022626,0.000719628
,0.548486153,0.107562653
,0.916351456,0.18720154
,0.889588322,0.024729261
,0.833779715,0.829120996
,0.582952361,0.423701287
,0.732938771,0.565688459
,1,0.361166066
,0.597342906,0.027408576
,0.627100688,0.286978346
,0.802349283,0.738227249
,1,0.179701901
,0.731723118,0.694340514
,0.756578837,0.877313379
,1,0.521632821
,0.682306226,0.798961237
,1,0.025880658
,0.910581279,0.347173467
,0.971955057,0.869152871
,0.558901437,0.789633621
,0.400474946,0.447691732
,0.848179094,0.096355848
,0.837174978,0.497317292
,0.725540319,0.712842311
,0.530009681,0.00881226
,0.078337878,0.610178881
,0.871475575,0.483836418
,0.794436972,0.451773133
,0.670100901,0.500419864
,0.806158455,0.540564088
,0.987328773,0.476768794
,0.806158455,0.784328012
,0.646666826,0.773174442
,0.504847858,0.41057284
,1,0.486326834
,0.794252993,0.260465856
,0.711966128,0.590039246
,0.884408014,0.71034297
,0.595360071,1
,0.382181757,0.198925616
,0.846886266,0.409573997
,1,0.080832289
,1,0.224170458
,0.539224978,0.155179127
,0.631206804,0.745945755
,0.656310328,0.131100285
,0.895349975,0.767363664
,0.736948665,0.049636655
,0.394113501,0.354816691
,0.783408531,0.599990309
,0.909944391,0.054540561
,0.785865889,0.740936078
,0.452204911,0.655492269
,1,0.568481095
,0.024830027,0.270687523
,0.733064111,0.780561397
,0.686425987,0.613915234
,0.008478865,0.001767521
,1,0.770499099
,0.000327511,0.016043641
,1,0.251925666
,1,0.2481262
,1,0.43585981
,1,0.936170253
,0.869398704,0.575116377
,1,0.938711495
,0.124197148,0.017435799
,0.608980816,0.048125696
,0.871950698,0.09439627
,1,0.730401866
,1,0.831420229
,1,0.716446774
,1,0.529679248
,0.888965371,0.204413177
,0.512643616,0.285131383
,1,0.414922263
,0.562262194,0.986681609
,0.828587769,0.672842714
,0.881476551,0.435333304
,0.618791902,0.059739614
,0.255269195,0.983431839
,0.940619387,0.916233218
,1,0.668636679
,0.537194392,0.498640586
,0.582780417,0.765158692
,1,0.435281731
,1,0.01347061
,1,0.833344503
,0.805601943,0.409869403
,0.912219121,0.055087112
,1,0.018125274
,0.847867209,1
,0.849704634,0.956169571
,1,0.094059487
,0.875313749,0.968206259
,0.844307808,0.205927808
,1,1
,0.933015729,0.675843944
,0.233650611,0.082495955
,0.479414696,0.277923553
,0.845617295,0.593671373
,0.839895922,0.768794834
,1,0.71420622
,0.50739052,0.863986113
,0.691129516,0.188097447
,0.530106282,0.130217077
,0.182136091,0.115357716
,0.650123664,0.237942629
,0.666132537,0.025657749
,0.977453325,0.006982263
,0.946665587,0.604967674
,0.530446095,0.003816263
,0.683975184,0.351152141
,0.578118879,0.035288235
,0.741494906,0.583865337
,0.997494554,1
,0.976942974,0.104613444
,0.760284267,0.576965044
,0.43743936,0.074202317
