Short Gene name,p_value
LIAS,0.646836084
RSG1,0.636183821
HAUS3,0.149406552
PRAF2,0.603077975
ARPC1B,0.869775006
APBA3,0.233285582
ELK3,0.290839758
POLR1A,0.364093992
BCAP29,0.68129423
ASB3,0.403818991
EHBP1,0.102073947
DBR1,0.120495399
SF3B5,0.814998466
MED27,0.485341805
ZNF24,0.777776508
WIBG,0.538552973
LHPP,0.866582523
MOGS,0.806961081
TMEM254,0.275165862
SETD8,0.721576565
SAT1,0.852352036
ZNF571,0.577047106
SCARNA16,0.822517157
MND1,0.471283957
CECR2,0.958323062
MYO9A,0.179144929
STAG3L2,0.816405711
MACF1,0.564857638
PPM1L,0.403053182
AIDA,0.916103079
FLNB,0.843893689
ZNF542,0.348716271
CAPN1,0.947849386
CPXM1,0.515583058
CHCHD6,0.980615256
EDNRA,0.960524604
TSPAN12,0.995998425
DCUN1D1,0.102076512
ATG5,0.573072662
CIPC,0.846231242
IQCE,0.07809288
KDM3B,1
NCBP2-AS2,0.438813484
C1orf52,0.589178688
KMT2E,0.754291575
BACE1-AS,0.843426736
TMEM185A,0.871421818
PCSK9,0.10403387
DBF4,0.832934661
ZUFSP,0.56494513
GALNT2,2.95E-11
TMEM107,0.842851774
AHSA1,0.483620579
APIP,0.638793794
NT5DC1,0.818797394
SLC23A2,0.408442624
IER5L,0.279092182
MED26,0.725529731
COPS7A,0.265942434
CNPY3,0.061665484
SLC12A9,0.211768684
GTF3C1,0.524541335
PIK3CA,0.107241308
TMOD3,1
USP1,0.033215738
HIGD2A,0.797042429
VASP,0.83889373
MTA2,0.519606302
PAM16,0.901684405
RFWD2,0.376746769
SMC6,0.1862474
CAD,0.609136126
TMEM140,0.76468482
MRPL11,0.103171604
ISCU,1
ZNF627,0.716437538
BOLA3,0.518699024
PHACTR4,0.836673629
VPRBP,0.88617797
CMTM4,0.107271705
CHMP3,0.320705744
IQCK,0.497262122
TMEM120B,1
SOCS6,0.409964633
DISP1,0.938582995
GMCL1,0.754896067
NUDT1,0.029709188
LARP4B,0.688645222
PHIP,0.294673552
NPC1,1
TMEM223,0.840744337
P4HTM,0.393075229
PNPLA6,0.683897629
MTMR3,0.466878458
AP1G2,0.17548654
PMS2L2,0.567995676
MLXIP,0.732306265
NMT2,0.523547021
UQCC1,0.674987389
PCMT1,1
GPT2,0.856201909
SPTLC2,0.307137282
ZNF638,0.005362984
MMP14,0.400782321
SH3BGR,0.754646354
FTO,0.839300796
EPN1,0.569038857
AGAP6,1
NUCB1,0.848910908
AP1G1,0.765874244
C3orf38,0.888491431
RCC1,0.88043365
C21orf91,0.455115411
GLYR1,0.847171101
ITGAV,0.483625917
PARS2,0.881169457
MRPS2,0.783835328
KRIT1,1
TRIM32,0.506534665
AAR2,0.411184042
SNAP91,0.918273229
SMEK2,1.59E-06
FLNA,5.59E-10
ATP5C1,0.618821934
RBM18,0.621652134
HMGXB3,0.455967945
UBL5,0.678813336
TAF6L,0.057567437
GOT2,0.5762113
ZNF518B,0.908626202
LAMP1,0.539257848
RP4-639F20.1,0.469999178
MERTK,0.287806849
C1GALT1C1,0.847234736
ZNF709,0.693474913
LOC148413,0.772010854
PELI2,0.026790903
CEP72,0.978791361
DHTKD1,0.576575888
TADA2A,0.211127707
PROS1,1
UBE2F,0.717516744
SPOCK1,0.567605247
SPAG9,0.126642154
PGPEP1,0.287093037
KIAA1109,0.305673139
IFNAR1,0.151122754
DDX41,0.466937889
SIN3A,0.758424336
MYSM1,0.44803654
ARL14EP,0.675872515
MYNN,0.916879962
ZDHHC5,0.373391758
KCNMB4,0.692161691
C17orf103,0.277433194
ZNF827,0.053588895
CMPK1,0.267792011
CREG1,0.864142236
CASC10,0.795127993
ZBTB25,1.37E-11
MOB3C,0.547588209
USP30,0.028426478
TMEM129,0.032501352
SPPL3,0.890494026
RP5-1103G7.4,0.725852196
SIAE,0.048967917
ATP8B2,0.977955697
ZNF791,0.941774986
TPP1,0.455115411
PFKL,0.04423025
LRPAP1,0.911265695
BUD13,0.889208474
MIB1,1
DTNBP1,0.077580908
SUGP1,0.566014674
CDK20,0.468034071
HIST2H2AA4,0.924652694
ZMYM6NB,0.717516744
CIAPIN1,0.293848626
ABHD4,1
FXYD6,0.944128507
NT5C3A,0.740346022
RNF150,0.546447224
SERTAD2,0.234953052
PCBP2,0.025245794
AK6,0.251083017
CLPTM1L,0.697912276
RPLP2,0.522936863
TOR1AIP1,0.981313492
PSME2,0.684914875
CLK3,0.1711746
MYL5,0.167900248
SEC22C,0.63848803
NCOA4,0.730004211
ETFA,0.683183844
HMBOX1,0.996783853
CCDC88A,0.476533755
DAZAP1,0.845412299
GTF3C5,0.737264135
TRMT61A,0.010712057
ZFR,0.14220772
RPL26,0.740038397
PLEKHG3,0.160133369
C11orf57,0.483687536
C6orf57,0.442951166
AKAP10,0.451536939
RAVER2,0.517651684
DPM3,0.461629253
CKAP5,1
SNHG12,0.988468724
BTBD7,0.845011121
LINC00476,0.758825183
NFATC2IP,0.331622961
RPUSD3,0.587631092
NUDT15,0.955995095
ZNF782,0.810597577
EEFSEC,0.225331631
ZNF124,0.247736305
TRAPPC8,0.484276241
LINC00969,0.840602365
COQ6,0.772275849
CCDC137,0.650864974
COL4A3BP,0.907377601
SPRYD3,0.797824034
VIPAS39,0.974023495
ARMC1,1
ZNF148,0.556534184
EDEM2,0.810597577
GCHFR,0.692604126
ATP8A1,0.807022123
WDR92,0.883480811
DCXR,0.605172826
TEX9,0.119591594
IKBKAP,0.147999812
ABTB2,0.807942276
MRPL36,1
HGS,0.829658836
ZNF33A,0.775107136
UBXN2A,0.864255248
RABL5,0.153180934
NT5C2,0.166946356
GABARAP,8.19E-15
GORASP1,0.496223759
CCND2-AS1,0.676912561
EPS8L2,0.214912739
PFKFB4,0.727881062
ATG9A,0.925302008
CCDC14,0.881919885
ZNF93,0.661080655
GMEB2,0.627358844
PPFIA4,0.906722342
SF3A2,0.757959654
ZNF784,0.128555467
NAA16,0.385542499
TSC22D4,0.881606177
C19orf70,0.386606683
ERBB2,0.787601944
MIF,0.607256379
FCHO2,0.844769194
CHCHD1,0.663195761
MGAT1,0.926348098
ERLIN2,0.49008923
PLCD1,0.84833049
AASS,0.474986208
RBMS1,0.366955355
SYS1,1
SEMA6D,0.206785442
OCLN,1
MTCH2,0.811066694
CDC37L1,0.822419306
SLC25A15,0.917411417
HIST1H2BJ,0.988984059
CRKL,0.836681182
CMC2,0.413129098
PPM1K,0.950441784
BOP1,1
LETM1,0.364038666
FAM168A,0.814463103
DNMT1,0.340413496
RYBP,0.928645823
TMEFF2,0.209382696
HPS6,0.633628839
PRR7,0.524956036
PLEKHH3,0.413339508
LAPTM4B,0.451167249
TSPAN3,0.970145477
CERS2,0.54828813
ATF6,0.350940949
UBE2K,0.781742019
IQSEC2,0.982578286
ZNF506,0.590727346
PGAM1,0.303643755
RSU1,0.803647997
MSANTD4,0.010676601
C11orf70,0.782114546
ZNF83,8.29E-08
KAT5,0.794782402
SDHC,0.602438595
TMEM8A,0.263764771
NSMF,0.734594518
SMARCA5,0.54491894
RALBP1,0.298168077
PTGIS,0.887105699
TMEM109,0.845196691
PIR,0.346080075
SPATA18,0.732322278
GNPTG,0.682656741
SMTN,0.981224133
CERS6-AS1,3.99E-07
LONRF1,0.415900663
ETAA1,0.286252031
LOC100289092,0.944231109
LRRTM1,0.770830449
FAM83D,0.697340157
PI4KB,0.934452171
MRFAP1L1,0.801850136
SPTSSA,0.895839784
TTLL12,0.438052364
SNRPD2,0.95236084
CUL4B,0.682111719
SEC14L1,0.807254403
ERF,0.610367673
SHMT2,0.187511294
CPSF4,0.629034275
TBC1D19,0.365620335
NAP1L4,0.693732872
FAM92A1,0.415874178
HERPUD2,0.345102525
EMILIN3,0.879376193
BLOC1S1,0.00978821
GEM,2.00E-07
SET,0.204049397
RAB9B,0.995998425
LAMTOR4,0.741666733
ITGA5,0.067034703
UBE2J1,0.782403417
EDEM3,0.360738944
GRB2,0.089382329
PLEKHF2,0.898211874
PIK3C2A,1
FRYL,0.319355141
SLC44A1,0.508954625
FAM168B,0.764419251
ZNF304,1
RGS10,0.619836378
CCT3,0.411733193
SRP14,0.901117848
CTNND1,0.558216222
CRIPT,1
STRADB,0.347713519
PXMP2,2.40E-32
PRC1,0.788639445
GLIDR,0.08894826
MPC2,0.795985238
TOMM34,0.003240719
RSPH3,0.139124246
SLC16A1,0.195633156
CHMP2B,0.401849979
ZNF480,0.701328939
ATG4D,0.295565157
TOM1L2,0.261777198
LGALS8,0.745471073
SYNGR2,0.831754548
RANBP17,0.67536924
LRRC47,0.770629816
PDGFD,0.322229412
CERS4,0.085302754
BAP1,0.392573906
C19orf52,0.345925507
MGST2,0.188506556
SUV420H2,0.02636187
WDR34,0.684420666
ZNF274,0.286956966
SGK223,0.792879857
SNORD15A,0.055345433
KIF26B,0.383735254
ANKRD13C,0.947849386
CCRN4L,0.364498833
FAM64A,0.457000798
ASB8,0.693924836
LMO3,0.015483844
OLFM3,0.03056921
GCN1L1,0.980897905
APOOL,0.322317947
TTC13,0.49173207
APPBP2,1
RBM15,0.181455619
ZNF583,0.749886007
CST3,0.225448591
SPATA2,0.959539855
LONRF2,0.350438385
INAFM2,0.606689681
POLK,0.113928204
TSPYL1,0.641154552
CCDC28A,0.350391332
SCD,0.744580906
BIN3,0.660375785
NDUFS3,0.707255859
NBPF12,0.442124796
SNHG15,4.36E-06
PPP6C,0.490993618
TOLLIP,0.77363157
CTTN,1
C11orf73,0.090191148
MRP63,0.587725786
RPL6,0.875786577
CCNG1,0.015958479
LEMD3,0.445579621
SEPHS2,0.875675866
PVRL1,0.45079414
ZNF823,0.878171116
CCDC82,0.031985684
ADCY7,0.451167249
MSRB1,0.467602232
PMS2P5,0.888846441
ZNF417,0.857766307
TTC30A,0.227049181
C19orf47,0.387574891
ABCF3,0.549615355
TUBA4A,0.540813707
BAIAP2-AS1,0.473817735
CEP164,0.253514251
VAPA,0.712252063
THTPA,0.871487662
PELP1,0.802039154
VPS45,0.459498082
TRPT1,0.676258264
HRSP12,0.821969226
ZNF777,0.792400899
KIAA1671,0.150352846
WFDC2,0.930942092
UBE2Z,0.906238286
RARB,0.649639221
B3GAT2,0.603423104
RBPMS,0.228923571
XPO1,0.7729414
SOCS5,0.724337497
C18orf8,0.288766762
MRPL24,0.886090082
TBL3,0.075598247
MED28,1
IMP3,0.51794824
NT5M,0.867734122
PDK2,0.320705744
MAGED4B,0.645410391
GTF3C4,0.740068778
HPS4,0.544026953
8-Sep,0.887105699
TMEM176B,0.272511116
LINC01003,1
UBE2L3,0.850132587
ZNF263,0.943077221
HMGCLL1,0.192844064
NKD1,0.353891699
CHFR,0.197113379
PIN4,0.392818054
ZNF397,0.8154755
PCF11,0.888722229
SLC10A3,0.533715421
ATP6V1G1,0.313713724
RNF19A,0.732058013
RNF126,1
ARF6,0.868622789
FAM27B,0.846775369
CHST15,0.662099149
RNF216P1,0.938642124
SLC38A2,0.691862834
MRPS11,0.042352945
CLSTN2,0.30684808
CANT1,0.374545351
IQCC,0.089025346
MIER1,0.439283722
BAG1,0.794782148
EXOC3,0.02227463
BCAT2,0.368832113
WDR74,0.359378007
VTI1B,0.422858809
GUF1,0.722956309
PCBD1,0.385537935
MTERFD1,0.810062367
SNORA7A,0.592249161
FAM189B,0.707410725
FAM58A,0.839491538
FEM1B,0.568071004
AXIN1,0.850182431
CROCCP2,1
ACIN1,0.696844461
TBC1D17,0.615940106
PPARD,0.726526367
EXOC2,0.886731631
TACO1,0.09547689
AP3D1,0.287351279
IGSF9,0.307479908
TRIM44,0.488228017
RAB3D,0.421340391
TRNAU1AP,0.737477993
AK7,0.783808178
EIF4G2,0.260703988
COMMD2,0.16864365
TBRG4,1
TNFRSF19,0.768382719
SLC39A1,0.814779861
PMAIP1,0.759514754
XYLT2,0.050979732
CYGB,0.021388651
DDIT3,1
SNX24,0.410420827
ARHGAP44,0.801272607
PUM1,0.985533516
RNF25,0.356234087
MAML3,0.013141431
SLC9A1,0.195499286
SVIP,0.500356671
ARMCX1,0.868622789
UBA6-AS1,0.406915763
SAMHD1,0.830602398
CEP112,0.019001509
LOC103021295,0.512819639
NCDN,0.882660622
LSM7,0.726807185
C8orf76,0.766703348
SEMA4D,0.009120503
ANKRD52,0.587805918
BAHD1,0.00358729
BAK1,0.627358844
BBS1,0.89477783
C2orf43,0.791184289
ATP5O,0.653971384
ARL5A,0.0033473
PER1,0.894352817
SLC1A4,0.577979907
TNFRSF1A,0.474075699
ZKSCAN5,0.002271032
SIAH1,0.99272004
HCFC2,0.537465957
CDC42EP2,0.595442122
DUSP22,0.604388969
STUB1,0.58431891
MFSD5,0.684967547
GNPNAT1,0.555527262
PIAS1,0.673940394
PSMB4,0.385062777
ZNF517,0.748338609
ZSCAN12,8.57E-31
B3GAT3,0.536716905
ANAPC16,0.740187039
ERGIC1,0.976933806
C16orf72,0.86823343
KIF20A,0.707300869
ZBTB5,0.811280778
ST3GAL3,0.86101962
SPATC1L,0.608631811
TMEM161A,0.968512185
TMED1,0.86101962
COMMD7,0.738863769
TMEM147,0.599560578
HUWE1,0.923836744
GLT8D2,0.853973286
ANKRD36BP1,0.584970876
BBS2,1
TARS2,0.963187746
PPP2R5D,0.851239491
HIST2H4A,0.779813893
EEA1,0.634229869
MRPS24,0.596250268
RNMTL1,0.760910587
SNX27,1.96E-08
TBCEL,0.560381768
MED31,1
NLE1,0.552676981
RHOF,0.718420215
PARP1,0.819156123
PTPRF,0.651018414
MFSD2A,0.690523025
CLN3,0.839366657
KANK1,0.857434103
C10orf88,0.935969673
CBX4,0.725749898
HSD17B10,1.16E-33
CHPF2,0.562346942
NUDT16,0.239551735
STK4,0.905321366
UBR7,0.926419077
C1orf50,0.082831838
PHRF1,0.949863768
LMAN2L,0.706397693
GMFB,0.105857562
PAPD7,1
FAM102A,0.879340487
MED25,1.09E-12
PMS1,0.603035372
FZD6,0.22240421
ECT2,0.265241283
WBP1L,0.19382554
USP54,0.96612745
MAPKAP1,0.428906148
SLC18B1,0.967804576
HIRA,0.392804538
AASDHPPT,0.562627677
RPIA,1
OBSL1,0.925241516
PRDM11,0.638184059
RABL2A,0.052426574
SNX30,0.561542512
GBA,0.155325292
TMEM260,0.367000014
PREP,0.809118944
TYK2,0.627994961
GNS,0.914110389
HIST1H2BC,0.658039266
LOC202181,0.680875857
KIF27,0.602990561
C14orf79,0.910081971
HIST1H2BO,0.746933294
PAWR,0.05775225
GBAS,0.766407759
FBXO3,0.095312219
KBTBD2,0.481936341
ABHD14A,0.532577072
SNRPA,0.227898497
R3HDM4,0.716132929
C21orf33,0.90000573
GNB1L,0.231055985
FAM208A,0.114663823
PDLIM5,0.802221181
ATXN7L3B,0.424829667
CS,0.749867285
GCSHP3,0.003678181
CKAP2L,1
TRMT112,0.687332811
BNIP3L,1
ARL13B,1
DOHH,0.905655559
CENPBD1P1,0.021233785
MAP3K11,0.322195243
WDR48,0.876307967
STARD7-AS1,0.922105392
ZNF783,0.307125219
STRBP,0.77044704
DNASE2,1
CCDC3,0.053836046
HTT,0.81707624
DNAJB14,0.012949331
GGPS1,0.738853283
GPN1,0.049945531
RTTN,0.906990033
RABEP1,0.23762938
NAGLU,0.873084176
MAL2,0.862992006
RCAN2,0.821674405
BLOC1S4,0.477532494
CACTIN,0.121669665
ZSCAN29,0.266507775
HIST1H2AJ,0.220461814
DZIP3,1.68E-09
PDLIM7,0.926654805
REPS1,8.56E-19
DAB1,0.930418079
VCPIP1,0.042398484
LTBP1,0.102591874
A1BG-AS1,0.918626979
BCL7B,1
GAK,0.27180674
VRK3,0.681064055
PSMA7,0.036755611
WDR26,0.821520317
TTC21B,1
CCDC181,0.81737321
DCLRE1B,0.256051889
JMJD8,0.939411994
NUDT21,0.538421622
BTD,0.179432996
H2AFY,0.249557684
GABPA,0.956348456
TATDN2,0.930911109
KDM1A,0.464151518
TRPM7,0.306861668
NSMCE4A,0.573370206
ELOF1,0.564033132
ATG12,0.894296777
PTGES2,0.993205727
HIST1H4A,0.964735288
CDK5,0.883645426
MCAT,0.607382636
DCAF5,0.653025071
C5orf42,0.882197584
RNF19B,0.17094374
LRP10,0.881491207
PCBP1,0.889626801
HSD17B4,0.851239491
CREB1,0.300324389
ZNF100,0.991771481
RHEB,0.385939751
DHX38,0.842842867
TRIM59,1
,0.59600129
,0.5080344
,0.907958916
,0.377472147
,0.604669602
,0.179874801
,0.558035947
,0.849481653
,0.466196998
,0.781713247
,0.354786974
,0.23059565
,0.890427423
,0.481628956
,0.513543853
,0.980790965
,1
,0.668910414
,0.345359017
,0.005622995
,0.862805696
,0.64382599
,0.104243129
,1
,0.530792775
,0.193520481
,0.824974583
,0.405109831
,0.756496553
,0.185966168
,0.862805696
,0.87518069
,0.821520317
,7.35E-10
,7.06E-05
,0.659249444
,0.46074895
,0.626341249
,0.749519486
,0.654585642
,0.401299177
,0.569956902
,0.054085552
,0.876646563
,0.283300965
,0.847430325
,0.14893757
,0.225067169
,0.70506985
,0.889626801
,0.638557682
,0.825048047
,0.000986055
,1
,0.423952956
,0.440685722
,0.635469988
,0.781809033
,0.235412061
,0.961691066
,0.887211719
,0.133956099
,0.871466356
,0.874202375
,0.769041596
,0.214179241
,0.468813257
,0.287806849
,1
,0.663450709
,0.623256918
,0.258010317
,1
,1
,0.576575393
,0.988984059
,0.808255298
,0.838566725
,0.259450987
,0.899175658
,0.865534139
,0.726427147
,0.836542084
,0.774437776
,0.119422337
,0.256352285
,0.665941786
,0.031315468
,0.669407812
,0.097192065
,0.906722342
,0.859394791
,1
,0.623803358
,0.783745026
,0.504949419
,0.3799925
,0.524850168
,0.030655147
,0.760621716
,0.826139438
,0.408387314
,1
,0.489856832
,4.31E-10
,0.980301173
,0.818944665
,0.717495984
,0.517198176
,0.853276367
,0.294978571
,0.633552663
,0.1603641
,0.325360716
,1
,1
,2.25E-13
,0.699163114
,0.155288798
,1
,0.851212853
,0.088866373
,0.77985228
,0.826884815
,0.03956536
,0.870487894
,0.702945461
,0.726165087
,0.687695663
,0.884469465
,0.074392824
,0.768913397
,0.677128739
,0.682050786
,0.50367359
,0.863524829
,0.462423275
,1
,1
,0.852436144
,0.954861403
,0.958624149
,0.620513623
,0.193418986
,0.628244674
,0.511871359
,0.63531862
,0.862904664
,0.6533783
,0.925095409
,1
,0.101294662
,0.80696653
,0.732440536
,1
,0.473513018
,0.807942276
,0.414257908
,0.916103079
,0.469999178
,0.981464999
,0.736940917
,0.71864672
,0.518299416
,0.006152784
,0.877369732
,0.298810492
,0.531187009
,0.154011634
,0.238371849
,0.856284643
,0.478934958
,0.198664552
,0.007008402
,0.771532125
,0.273184031
,0.761644624
,0.52581912
,0.438511119
,0.007703513
,0.794323318
,0.070910012
,0.712118035
,0.903435475
,0.977780773
,0.312402411
,0.625931588
,0.648786015
,0.829983834
,0.350222796
,0.330928941
,0.003296927
,0.499802429
,0.859039538
,0.68289208
,0.878809028
,0.369730168
,0.382649239
,0.928890544
,0.650465816
,0.094729289
,0.577925625
,1
,0.17489495
,0.738749623
,0.889960876
,0.940323621
,0.85104679
,1
,0.814136638
,0.385785213
,0.872167532
,0.920144755
,0.847364005
,0.796143223
,7.59E-06
,0.897819234
,0.645298307
,0.373349914
,0.940538652
,0.556534184
,0.929273331
,0.961077015
,1
,0.588318513
,0.371589486
,0.838425257
,1
,0.789818162
,1
,1
,1
,0.315937256
,0.490459234
,0.396693826
,0.834328781
,0.547238242
,0.517561045
,0.173513362
,0.768111783
,0.350962497
,0.580850627
,0.795139332
,0.873708259
,0.094474421
,0.797042429
,0.823069077
,0.871566062
,1
,1
,0.070389706
,0.529592363
,0.336348372
,0.015125519
,0.692784709
,1
,0.789775652
,1
,0.927858556
,0.960899636
,0.000260634
,0.603806871
,0.597636559
,0.056400161
,0.934400554
,0.068731161
,0.955965682
,7.36E-05
,0.568061797
,0.429353469
,0.505469087
,0.843165494
,0.9040334
,1
,0.490698614
,0.528744357
,0.906238286
,0.999525017
,0.935775023
,0.01003507
,8.92E-05
,0.877654056
,0.570099309
,0.458764763
,0.376948105
,0.001772985
,0.710637461
,0.112647631
,6.85E-05
,0.388246482
,0.746740626
,0.228722675
,0.731297933
,0.668039463
,0.577774302
,0.939818248
,0.118135083
,1
,0.829837504
,0.0765912
,0.91580127
,0.502434871
,0.810122423
,0.462051767
,1
,0.724667649
,0.601054587
,0.619133167
,0.80410425
,0.561086824
,0.61025393
,0.944822411
,0.634229869
,0.132369659
,0.481251173
,1
,0.981152952
,0.18543184
,0.839413684
,0.082028874
,0.935834412
,0.300884276
,0.323346863
,0.683897629
,0.475164632
,0.980790965
,0.562183606
,0.00014827
,0.855787453
,0.509448022
,0.146079877
,0.41098601
,0.273568844
,0.217324304
,0.768067104
,0.228646101
,1
,0.980767514
,0.966978426
,0.57686065
,0.042033068
,0.567474905
,0.078394625
,0.849003918
,0.465482629
,0.812974567
,0.780115361
,1
,0.905399202
,0.551505512
,0.787930693
,0.494067184
,0.995856681
,0.474113916
,0.889615102
,0.414573051
,0.944667754
,0.194098199
,0.147123179
,0.601202451
,0.138611543
,0.58372101
,1
,0.033666099
,0.179209887
,1
,0.866285215
,0.549867867
,0.617081934
,0.695629529
,0.772679758
,0.819472956
,0.699759945
,0.578833259
,0.989268667
,0.74762254
,0.903235728
,0.000523962
,0.910568181
,0.238045501
,0.917261407
,0.335155087
,0.558477437
,0.074053961
,0.973397141
,0.962933823
,0.995361847
,0.249033986
,0.457518252
,0.61552855
,0.735759178
,0.023466222
,0.711097327
,5.18E-06
,0.841480161
,0.031135846
,0.70242029
,0.021394757
,0.696552415
,0.621447212
,0.493873519
,0.63801401
,0.973477364
,0.044286606
,0.623817446
,0.267204558
,1
,0.953777668
,0.668878999
,0.402551293
,0.438568848
,0.923019495
,0.847855179
,0.342261342
,0.802912869
,0.172978774
,0.716765382
,0.492793036
,0.730835215
,0.127523585
,0.013847346
,0.73375423
,0.183281328
,0.015680351
,0.060047245
,0.154698059
,0.532931326
,0.141273765
,0.590537793
,0.056543206
,0.246543415
,0.961696727
,0.021419164
,0.658355953
,0.909253289
,0.16476575
,0.978788062
,0.537122683
,1
,0.566590035
,0.823069817
,1
,0.707420078
,0.409949043
,0.41914219
,1
,0.238790513
,0.858544897
,0.73375423
,0.001266692
,0.835893218
,0.014887821
,0.070110162
,0.306358744
,0.853973286
,0.824074408
,0.226773356
,0.71918399
,0.719126202
,0.978413745
,0.692784709
,0.044920808
,0.337785911
,0.571510243
,0.288873912
,0.270521196
,0.990943848
,0.705542885
,0.6842868
,0.974555384
,0.249713042
,0.386606683
,0.612149917
,0.483676086
,0.984154611
,0.76296404
,0.597961173
,9.76E-06
,0.159262245
,0.517906395
,0.00181099
,0.947981017
,0.074920685
,0.441252119
,0.390489312
,0.712234819
,0.517884232
,0.979862382
,0.030590851
,0.436928272
,0.811362245
,0.318164715
,0.571061333
,0.647187283
,0.731297933
,0.053422568
,0.831696009
,0.90462329
,0.84925624
,1
,0.216604143
,0.586199866
,0.746088566
,0.998699068
,0.686643362
,0.141454109
,0.195676103
,0.95712511
,1.97E-105
,0.496339528
,0.498166729
,0.816861814
,0.011700695
,0.370420873
,0.641143431
,0.923336737
,0.650414562
,0.835292221
,0.052987717
,0.557034749
,0.00447541
,0.058457825
,0.346823821
,0.133088556
,0.971747117
,0.817122464
,0.370695108
,0.512213226
,0.322541388
,0.436468343
,0.647331825
,1
,0.817404673
,0.566963239
,0.889189559
,0.614542822
,0.848368334
,0.702945461
,0.59073683
,0.422657994
,1
,0.351759505
,0.011475997
,0.888052646
,0.99247433
,1
,5.27E-55
,0.017757566
,0.762753765
,0.074933195
,0.980517748
,0.455793918
,0.47158696
,0.518972743
,0.088071852
,0.66562285
,1
,0.114882917
,0.48850441
,1
,0.001539431
,0.63240214
,0.97980226
,0.297850083
,0.806961081
,0.655649387
,1
,0.30262395
,0.338421199
,0.617362686
,0.350447141
,0.038304615
,0.863524829
,0.45930029
,0.567196763
,0.407961124
,0.243321246
,1
,0.311762208
,1
,0.921736935
,2.15E-13
,0.980217234
,0.634143808
,0.547238242
,0.944375728
,0.978118776
,0.571997437
,0.8190446
,0.869185855
,0.305658804
,0.264246285
,0.987931753
,0.356234087
,0.793696527
,0.979523965
,0.422635418
,0.588277905
,0.005969786
,0.590727346
,0.181541821
,0.721576565
,0.069038373
,0.788476148
,1
,0.617091385
,0.362256934
,0.970669786
,0.991281639
,0.508394423
,0.768023384
,0.787793801
,0.437275909
,0.563467683
,0.48936156
,0.369120026
,0.033102172
,0.042398484
,0.0890254
,0.977780773
,0.837391857
,0.739035958
,0.707907823
,0.74344597
,0.221546135
,0.188211828
,6.72E-13
,0.014685066
,0.912720805
,1
,0.396831897
,0.532782344
,1
,0.848575247
,0.944056646
,0.73931018
,0.321315779
,0.400596127
,0.042086988
,0.131695846
,0.2487154
,0.293796679
,0.762762259
,0.831639956
,0.751377181
,0.596560798
,0.459498082
,0.721576565
,0.938441396
,0.732951909
,0.093994771
,0.769876895
,0.051959062
,0.70739205
,0.847488399
,0.068092917
,0.896841725
,0.754280032
,0.998401605
,0.965438417
,0.826663715
,0.832407813
,0.55336467
,0.98040104
,0.576550509
,0.57977416
,0.033726399
,0.793001992
,0.453789276
,0.058059958
,0.251175979
,0.416628307
,0.981285742
,0.84982013
,0.09272398
,0.886435076
,0.764595431
,0.857849536
,0.834809718
,1
,0.588932683
,0.544283215
,0.94048455
,1
,0.00657657
,0.343357124
,0.975417381
,0.844122193
,0.1436091
,0.968570822
,0.044874432
,0.406763976
,1
,0.291375923
,0.793800059
,0.474075699
,0.612195272
,0.857826752
,0.903779368
,0.917566783
,0.705542885
,0.788872767
,0.724764485
,0.921627861
,0.075616092
,0.662463656
,0.406816403
,0.544722889
,0.491912018
,0.445656313
,0.383895944
,0.491839229
,0.945836619
,0.979007932
,0.8662277
,0.981400983
,0.648786015
,0.958726909
,0.375886226
,0.793487608
,0.472365916
,0.001273049
,9.83E-60
,0.155431064
,0.960273296
,0.45079414
,0.980027484
,1
,0.377915676
,0.603955321
,0.469540003
,0.863525598
,0.113026419
,0.450770576
,0.449487519
,0.559046196
,0.885232309
,0.487408332
,0.871800973
,0.819400494
,0.007229691
,0.720151369
,0.906602643
,0.814463103
,0.546940974
,0.544478506
,0.40786265
,0.766292665
,0.638209
,4.61E-09
,0.56638186
,0.647187283
,0.67002979
,1
,0.433622438
,0.959798093
,0.373291905
,0.551157294
,0.861259613
,0.501436216
,0.664214123
,0.038606737
,0.589255516
,0.083601662
,0.961922991
,0.947046561
,0.219188124
,0.790854923
,0.771683961
,0.669128755
,0.703041254
,0.634229869
,0.113954314
,0.576547754
,0.236375699
,0.283920449
,0.269494994
,0.643565232
,0.878813532
,0.363074665
,1
,2.13E-05
,0.721396065
,0.566539428
,0.430935307
,0.647187283
,0.235684455
,0.481628956
,0.674006078
,3.25E-09
,0.888716037
,0.935934813
,0.087029595
,0.02111918
,0.453727023
,0.759401268
,0.469660038
,0.690915052
,0.247935179
,0.701350796
,0.210063011
,1
,0.059123033
,0.003007134
,0.016420368
,0.403734069
,0.924781582
,0.200616011
,0.950441784
,0.800643098
,0.292531485
,0.989955371
,0.099555407
,0.741237733
,0.776220493
,0.313762072
,0.653447685
,0.366617681
,0.943366947
,2.35E-06
,0.668966487
,0.172126517
,0.798007925
,0.393651006
,0.062877014
,0.881491207
,0.856043512
,0.8757652
,0.921627861
,0.612161326
,0.032902776
,0.249630554
,0.928061312
,0.266603278
,0.13425883
,0.928819941
,0.311740022
,0.616700809
,0.845011121
,0.574950322
,0.68731476
,0.550717064
,0.585674436
,0.404466391
,0.884469465
,0.657438014
,0.174205974
,0.215917801
,0.749602205
,0.987931753
,0.861876021
,0.950441784
